time,x_des,z_des
8.652,0.458233128691619,0.358414265954099
8.653,0.45823364703878,0.358403787684465
8.654,0.45823416288124,0.358393330434852
8.655,0.458234676228978,0.358382894182414
8.656,0.458235187091939,0.358372478904293
8.657,0.45823569548004,0.358362084577625
8.658,0.458236201403166,0.358351711179539
8.659,0.458236704871173,0.358341358687158
8.66,0.458237205893886,0.358331027077594
8.661,0.458237704481098,0.358320716327955
8.662,0.458238200642576,0.358310426415341
8.663,0.458238694388052,0.358300157316844
8.664,0.458239185727232,0.358289909009549
8.665,0.458239674669789,0.358279681470536
8.666,0.458240161225368,0.358269474676876
8.667,0.458240645403583,0.358259288605633
8.668,0.45824112721402,0.358249123233866
8.669,0.458241606666232,0.358238978538625
8.67,0.458242083769745,0.358228854496955
8.671,0.458242558534054,0.358218751085894
8.672,0.458243030968625,0.358208668282472
8.673,0.458243501082894,0.358198606063714
8.674,0.458243968886269,0.358188564406639
8.675,0.458244434388127,0.358178543288257
8.676,0.458244897597815,0.358168542685574
8.677,0.458245358524652,0.358158562575589
8.678,0.458245817177929,0.358148602935293
8.679,0.458246273566905,0.358138663741675
8.68,0.458246727700812,0.358128744971713
8.681,0.458247179588851,0.358118846602382
8.682,0.458247629240197,0.35810896861065
8.683,0.458248076663993,0.358099110973479
8.684,0.458248521869354,0.358089273667824
8.685,0.458248964865368,0.358079456670636
8.686,0.458249405661092,0.35806965995886
8.687,0.458249844265556,0.358059883509433
8.688,0.458250280687759,0.358050127299289
8.689,0.458250714936673,0.358040391305355
8.69,0.458251147021243,0.358030675504552
8.691,0.458251576950383,0.358020979873797
8.692,0.458252004732979,0.358011304389998
8.693,0.45825243037789,0.358001649030063
8.694,0.458252853893945,0.35799201377089
8.695,0.458253275289947,0.357982398589373
8.696,0.458253694574669,0.357972803462402
8.697,0.458254111756856,0.35796322836686
8.698,0.458254526845226,0.357953673279625
8.699,0.458254939848469,0.357944138177572
8.7,0.458255350775244,0.357934623037568
8.701,0.458255759634188,0.357925127836476
8.702,0.458256166433904,0.357915652551156
8.703,0.458256571182971,0.357906197158461
8.704,0.458256973889941,0.357896761635238
8.705,0.458257374563334,0.357887345958332
8.706,0.458257773211647,0.357877950104582
8.707,0.458258169843348,0.357868574050823
8.708,0.458258564466876,0.357859217773883
8.709,0.458258957090645,0.357849881250588
8.71,0.458259347723039,0.357840564457759
8.711,0.458259736372418,0.357831267372211
8.712,0.458260123047112,0.357821989970756
8.713,0.458260507755425,0.357812732230202
8.714,0.458260890505634,0.357803494127352
8.715,0.458261271305989,0.357794275639003
8.716,0.458261650164712,0.357785076741951
8.717,0.45826202709,0.357775897412986
8.718,0.458262402090021,0.357766737628893
8.719,0.458262775172917,0.357757597366456
8.72,0.458263146346805,0.357748476602452
8.721,0.458263515619772,0.357739375313655
8.722,0.458263882999881,0.357730293476836
8.723,0.458264248495168,0.357721231068761
8.724,0.458264612113642,0.357712188066192
8.725,0.458264973863284,0.357703164445889
8.726,0.458265333752052,0.357694160184606
8.727,0.458265691787875,0.357685175259095
8.728,0.458266047978657,0.357676209646105
8.729,0.458266402332276,0.357667263322379
8.73,0.458266754856582,0.357658336264658
