time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate
4.931,0,0,0,0,-0.000113563244704209,0
4.932,0,0,0,0,-0.000108702806331928,0
4.933,0,0,0,0,-0.00010398281745466,0
4.934,0,0,0,0,-9.94012372985842e-05,0
4.935,0,0,0,0,-9.49560239960218e-05,0
4.936,0,0,0,0,-9.06451346015914e-05,0
4.937,0,0,0,0,-8.64665251083828e-05,0
4.938,0,0,0,0,-8.24181504641471e-05,0
4.939,0,0,0,0,-7.84979645874692e-05,0
4.94,0,0,0,0,-7.4703920383989e-05,0
4.941,0,0,0,0,-7.10339697625831e-05,0
4.942,0,0,0,0,-6.74860636515719e-05,0
4.943,0,0,0,0,-6.40581520149549e-05,0
4.944,0,0,0,0,-6.07481838686159e-05,0
4.945,0,0,0,0,-5.7554107296548e-05,0
4.946,0,0,0,0,-5.44738694671139e-05,0
4.947,0,0,0,0,-5.15054166492471e-05,0
4.948,0,0,0,0,-4.86466942287328e-05,0
4.949,0,0,0,0,-4.58956467244459e-05,0
4.95,0,0,0,0,-4.32502178045986e-05,0
4.951,0,0,0,0,-4.0708350303024e-05,0
4.952,0,0,0,0,-3.82679862354396e-05,0
4.953,0,0,0,0,-3.59270668157036e-05,0
4.954,0,0,0,0,-3.36835324721257e-05,0
4.955,0,0,0,0,-3.1535322863722e-05,0
4.956,0,0,0,0,-2.94803768965286e-05,0
4.957,0,0,0,0,-2.7516632739887e-05,0
4.958,0,0,0,0,-2.56420278427359e-05,0
4.959,0,0,0,0,-2.38544989499303e-05,0
4.96,0,0,0,0,-2.21519821185521e-05,0
4.961,0,0,0,0,-2.05324127341996e-05,0
4.962,0,0,0,0,-1.89937255273433e-05,0
4.963,0,0,0,0,-1.75338545896113e-05,0
4.964,0,0,0,0,-1.6150733390148e-05,0
4.965,0,0,0,0,-1.48422947919257e-05,0
4.966,0,0,0,0,-1.36064710680836e-05,0
4.967,0,0,0,0,-1.24411939182738e-05,0
4.968,0,0,0,0,-1.1344394484997e-05,0
4.969,0,0,0,0,-1.03140033699518e-05,0
4.97,0,0,0,0,-9.34795065038424e-06,0
4.971,0,0,0,0,-8.44416589544267e-06,0
4.972,0,0,0,0,-7.60057818253628e-06,0
4.973,0,0,0,0,-6.81511611368939e-06,0
4.974,0,0,0,0,-6.08570783191273e-06,0
4.975,0,0,0,0,-5.41028103756406e-06,0
4.976,0,0,0,0,-4.78676300472179e-06,0
4.977,0,0,0,0,-4.21308059755256e-06,0
4.978,0,0,0,0,-3.68716028669278e-06,0
4.979,0,0,0,0,-3.20692816561882e-06,0
4.98,0,0,0,0,-2.77030996703312e-06,0
4.981,0,0,0,0,-2.37523107924369e-06,0
4.982,0,0,0,0,-2.01961656255224e-06,0
4.983,0,0,0,0,-1.70139116563489e-06,0
4.984,0,0,0,0,-1.41847934193805e-06,0
4.985,0,0,0,0,-1.16880526606448e-06,0
4.986,0,0,0,0,-9.50292850169644e-07,0
4.987,0,0,0,0,-7.60865760354526e-07,0
4.988,0,0,0,0,-5.98447433061413e-07,0
4.989,0,0,0,0,-4.60961091473697e-07,0
4.99,0,0,0,0,-3.46329761912773e-07,0
4.991,0,0,0,0,-2.52476290240139e-07,0
4.992,0,0,0,0,-1.77323358258216e-07,0
4.993,0,0,0,0,-1.18793500113533e-07,0
4.994,0,0,0,0,-7.48091187004987e-08,0
4.995,0,0,0,0,-4.32925020660772e-08,0
4.996,0,0,0,0,-2.21658398143245e-08,0
4.997,0,0,0,0,-9.35123951377229e-09,0
4.998,0,0,0,0,-2.77074310291958e-09,0
4.999,0,0,0,0,-3.46343298075757e-10,0
5,0,0,0,0,-0,0
5.001,0,0,0,0,3.46343298075622e-10,0
5.002,0,0,0,0,2.77074310291904e-09,0
5.003,0,0,0,0,9.35123951377108e-09,0
5.004,0,0,0,0,2.21658398143224e-08,0
5.005,0,0,0,0,4.32925020660738e-08,0
5.006,0,0,0,0,7.48091187004938e-08,0
5.007,0,0,0,0,1.18793500113527e-07,0
5.008,0,0,0,0,1.77323358258208e-07,0
5.009,0,0,0,0,2.52476290240128e-07,0
5.01,0,0,0,0,3.4632976191276e-07,0
5.011,0,0,0,0,4.6096109147368e-07,0
5.012,0,0,0,0,5.98447433061393e-07,0
5.013,0,0,0,0,7.60865760354503e-07,0
5.014,0,0,0,0,9.50292850169617e-07,0
5.015,0,0,0,0,1.16880526606445e-06,0
5.016,0,0,0,0,1.41847934193723e-06,0
5.017,0,0,0,0,1.70139116563485e-06,0
5.018,0,0,0,0,2.01961656255219e-06,0
5.019,0,0,0,0,2.37523107924364e-06,0
5.02,0,0,0,0,2.77030996703209e-06,0
5.021,0,0,0,0,3.20692816561774e-06,0
5.022,0,0,0,0,3.68716028669271e-06,0
5.023,0,0,0,0,4.21308059755249e-06,0
5.024,0,0,0,0,4.78676300472171e-06,0
5.025,0,0,0,0,5.41028103756398e-06,0
5.026,0,0,0,0,6.08570783191264e-06,0
5.027,0,0,0,0,6.8151161136893e-06,0
5.028,0,0,0,0,7.60057818253481e-06,0
5.029,0,0,0,0,8.44416589544255e-06,0
5.03,0,0,0,0,9.34795065038412e-06,0
5.031,0,0,0,0,1.03140033699501e-05,0
5.032,0,0,0,0,1.13443944849968e-05,0
5.033,0,0,0,0,1.24411939182737e-05,0
5.034,0,0,0,0,1.36064710680834e-05,0
5.035,0,0,0,0,1.48422947919255e-05,0
5.036,0,0,0,0,1.61507333901478e-05,0
5.037,0,0,0,0,1.75338545896111e-05,0
5.038,0,0,0,0,1.89937255273431e-05,0
5.039,0,0,0,0,2.05324127341994e-05,0
5.04,0,0,0,0,2.21519821185519e-05,0
5.041,0,0,0,0,2.38544989499301e-05,0
5.042,0,0,0,0,2.56420278427357e-05,0
5.043,0,0,0,0,2.75166327398868e-05,0
5.044,0,0,0,0,2.94803768965284e-05,0
5.045,0,0,0,0,3.15353228637217e-05,0
5.046,0,0,0,0,3.36835324721231e-05,0
5.047,0,0,0,0,3.59270668157033e-05,0
5.048,0,0,0,0,3.8267986235437e-05,0
5.049,0,0,0,0,4.07083503030236e-05,0
5.05,0,0,0,0,4.32502178045982e-05,0
5.051,0,0,0,0,4.58956467244455e-05,0
5.052,0,0,0,0,4.86466942287324e-05,0
5.053,0,0,0,0,5.15054166492468e-05,0
5.054,0,0,0,0,5.44738694671135e-05,0
5.055,0,0,0,0,5.75541072965476e-05,0
5.056,0,0,0,0,6.07481838686127e-05,0
5.057,0,0,0,0,6.40581520149517e-05,0
5.058,0,0,0,0,6.74860636515714e-05,0
5.059,0,0,0,0,7.10339697625797e-05,0
5.06,0,0,0,0,7.47039203839885e-05,0
5.061,0,0,0,0,7.84979645874687e-05,0
5.062,0,0,0,0,8.24181504641435e-05,0
5.063,0,0,0,0,8.64665251083823e-05,0
5.064,0,0,0,0,9.06451346015909e-05,0
5.065,0,0,0,0,9.49560239960181e-05,0
5.066,0,0,0,0,9.94012372985804e-05,0
5.067,0,0,0,0,0.000103982817454657,0
5.068,0,0,0,0,0.000108702806331927,0
5.069,0,0,0,0,0.000113563244704209,0
5.07,0,0,0,0,0.000118566172235288,0
5.071,0,0,0,0,0.000123713627462754,0
5.072,0,0,0,0,0.000129007647781908,0
5.073,0,0,0,0,0.000134450269429544,0
5.074,0,0,0,0,0.000140043527467885,0
5.075,0,0,0,0,0.000145789455768428,0
5.076,0,0,0,0,0.000151690086995833,0
5.077,0,0,0,0,0.000157747452591842,0
5.078,0,0,0,0,0.000163963582759132,0
5.079,0,0,0,0,0.000170340506445265,0
5.08,0,0,0,0,0.000176880251326601,0
5.081,0,0,0,0,0.0001835848437922,0
5.082,0,0,0,0,0.000190456308927794,0
5.083,0,0,0,0,0.000197496670499692,0
5.084,0,0,0,0,0.000204707950938752,0
5.085,0,0,0,0,0.000212092171324366,0
5.086,0,0,0,0,0.000219651351368377,0
5.087,0,0,0,0,0.000227387509399085,0
5.088,0,0,0,0,0.000235302662345279,0
5.089,0,0,0,0,0.000243398825720139,0
5.09,0,0,0,0,0.000251678013605337,0
5.091,0,0,0,0,0.000260142238634993,0
5.092,0,0,0,0,0.000268793511979729,0
5.093,0,0,0,0,0.000277633843330702,0
5.094,0,0,0,0,0.000286665240883649,0
5.095,0,0,0,0,0.000295889711322923,0
5.096,0,0,0,0,0.000305309259805598,0
5.097,0,0,0,0,0.000314925889945501,0
5.098,0,0,0,0,0.000324741603797344,0
5.099,0,0,0,0,0.000334758401840779,0
5.1,0,0,0,0,0.000344978282964513,0
5.101,0,0,0,0,0.000355403244450475,0
5.102,0,0,0,0,0.000366035281957871,0
5.103,0,0,0,0,0.000376876389507338,0
5.104,0,0,0,0,0.000387928559465164,0
5.105,0,0,0,0,0.000399193782527354,0
5.106,0,0,0,0,0.000410674047703869,0
5.107,0,0,0,0,0.000422371342302773,0
5.108,0,0,0,0,0.000434287651914436,0
5.109,0,0,0,0,0.000446424960395751,0
5.11,0,0,0,0,0.000458785249854347,0
5.111,0,0,0,0,0.000471370500632785,0
5.112,0,0,0,0,0.000484182691292869,0
5.113,0,0,0,0,0.000497223798599818,0
5.114,0,0,0,0,0.000510495797506602,0
5.115,0,0,0,0,0.000524000661138165,0
5.116,0,0,0,0,0.000537740360775725,0
5.117,0,0,0,0,0.000551716865841121,0
5.118,0,0,0,0,0.000565932143881055,0
5.119,0,0,0,0,0.000580388160551435,0
5.12,0,0,0,0,0.000595086879601788,0
5.121,0,0,0,0,0.000610030262859486,0
5.122,0,0,0,0,0.000625220270214233,0
5.123,0,0,0,0,0.000640658859602343,0
5.124,0,0,0,0,0.000656347986991172,0
5.125,0,0,0,0,0.000672289606363551,0
5.126,0,0,0,0,0.000688485669702138,0
5.127,0,0,0,0,0.000704938126973862,0
5.128,0,0,0,0,0.000721648926114439,0
5.129,0,0,0,0,0.000738620013012698,0
5.13,0,0,0,0,0.000755853331495183,0
5.131,0,0,0,0,0.000773350823310532,0
5.132,0,0,0,0,0.000791114428114024,0
5.133,0,0,0,0,0.000809146083452115,0
5.134,0,0,0,0,0.000827447724746867,0
5.135,0,0,0,0,0.000846021285280586,0
5.136,0,0,0,0,0.000864868696180351,0
5.137,0,0,0,0,0.00088399188640252,0
5.138,0,0,0,0,0.000903392782717429,0
5.139,0,0,0,0,0.000923073309693849,0
5.14,0,0,0,0,0.000943035389683683,0
5.141,0,0,0,0,0.000963280942806613,0
5.142,0,0,0,0,0.000983811886934655,0
5.143,0,0,0,0,0.00100463013767689,0
5.144,0,0,0,0,0.0010257376083641,0
5.145,0,0,0,0,0.00104713621003342,0
5.146,0,0,0,0,0.00106882785141313,0
5.147,0,0,0,0,0.00109081443890731,0
5.148,0,0,0,0,0.00111309787658052,0
5.149,0,0,0,0,0.00113568006614271,0
5.15,0,0,0,0,0.00115856290693375,0
5.151,0,0,0,0,0.00118174829590847,0
5.152,0,0,0,0,0.00120523812762121,0
5.153,0,0,0,0,0.00122903429421078,0
5.154,0,0,0,0,0.00125313868538527,0
5.155,0,0,0,0,0.00127755318840685,0
5.156,0,0,0,0,0.00130227968807661,0
5.157,0,0,0,0,0.00132732006671956,0
5.158,0,0,0,0,0.00135267620416932,0
5.159,0,0,0,0,0.00137834997775324,0
5.16,0,0,0,0,0.00140434326227717,0
5.161,0,0,0,0,0.00143065793001045,0
5.162,0,0,0,0,0.00145729585067091,0
5.163,0,0,0,0,0.00148425889140981,0
5.164,0,0,0,0,0.00151154891679671,0
5.165,0,0,0,0,0.00153916778880483,0
5.166,0,0,0,0,0.00156711736679559,0
5.167,0,0,0,0,0.00159539950750414,0
5.168,0,0,0,0,0.00162401606502401,0
5.169,0,0,0,0,0.00165296889079243,0
5.17,0,0,0,0,0.00168225983357541,0
5.171,0,0,0,0,0.00171189073945276,0
5.172,0,0,0,0,0.00174186345180327,0
5.173,0,0,0,0,0.0017721798112899,0
5.174,0,0,0,0,0.00180284165584482,0
5.175,0,0,0,0,0.00183385082065482,0
5.176,0,0,0,0,0.00186520913814626,0
5.177,0,0,0,0,0.00189691843797043,0
5.178,0,0,0,0,0.00192898054698883,0
5.179,0,0,0,0,0.00196139728925834,0
5.18,0,0,0,0,0.00199417048601642,0
5.181,0,0,0,0,0.00202730195566677,0
5.182,0,0,0,0,0.0020607935137641,0
5.183,0,0,0,0,0.00209464697299996,0
5.184,0,0,0,0,0.00212886414318782,0
5.185,0,0,0,0,0.00216344683124846,0
5.186,0,0,0,0,0.00219839684119552,0
5.187,0,0,0,0,0.00223371597412074,0
5.188,0,0,0,0,0.00226940602817942,0
5.189,0,0,0,0,0.00230546879857599,0
5.19,0,0,0,0,0.00234190607754932,0
5.191,0,0,0,0,0.00237871965435837,0
5.192,0,0,0,0,0.00241591131526751,0
5.193,0,0,0,0,0.0024534828435322,0
5.194,0,0,0,0,0.00249143601938452,0
5.195,0,0,0,0,0.0025297726200187,0
5.196,0,0,0,0,0.00256849441957658,0
5.197,0,0,0,0,0.00260760318913366,0
5.198,0,0,0,0,0.0026471006966841,0
5.199,0,0,0,0,0.00268698870712692,0
5.2,0,0,0,0,0.00272726898225138,0
5.201,0,0,0,0,0.00276794328072268,0
5.202,0,0,0,0,0.00280901335806787,0
5.203,0,0,0,0,0.00285048096666134,0
5.204,0,0,0,0,0.00289234785571068,0
5.205,0,0,0,0,0.00293461577124255,0
5.206,0,0,0,0,0.00297728645608826,0
5.207,0,0,0,0,0.00302036164986983,0
5.208,0,0,0,0,0.00306384308898564,0
5.209,0,0,0,0,0.00310773250659632,0
5.21,0,0,0,0,0.00315203163261079,0
5.211,0,0,0,0,0.00319674219367199,0
5.212,0,0,0,0,0.00324186591314271,0
5.213,0,0,0,0,0.00328740451109202,0
5.214,0,0,0,0,0.00333335970428055,0
5.215,0,0,0,0,0.00337973320614709,0
5.216,0,0,0,0,0.00342652672679423,0
5.217,0,0,0,0,0.00347374197297451,0
5.218,0,0,0,0,0.00352138064807657,0
5.219,0,0,0,0,0.00356944445211106,0
5.22,0,0,0,0,0.00361793508169682,0
5.221,0,0,0,0,0.00366685423004709,0
5.222,0,0,0,0,0.00371620358695544,0
5.223,0,0,0,0,0.00376598483878225,0
5.224,0,0,0,0,0.00381619966844059,0
5.225,0,0,0,0,0.00386684975538259,0
5.226,0,0,0,0,0.00391793677558573,0
5.227,0,0,0,0,0.00396946240153903,0
5.228,0,0,0,0,0.00402142830222917,0
5.229,0,0,0,0,0.00407383614312723,0
5.23,0,0,0,0,0.00412668758617454,0
5.231,0,0,0,0,0.00417998428976943,0
5.232,0,0,0,0,0.00423372790875331,0
5.233,0,0,0,0,0.00428792009439717,0
5.234,0,0,0,0,0.00434256249438818,0
5.235,0,0,0,0,0.0043976567528159,0
5.236,0,0,0,0,0.00445320451015876,0
5.237,0,0,0,0,0.00450920740327083,0
5.238,0,0,0,0,0.00456566706536797,0
5.239,0,0,0,0,0.00462258512601474,0
5.24,0,0,0,0,0.00467996321111065,0
5.241,0,0,0,0,0.00473780294287689,0
5.242,0,0,0,0,0.0047961059398431,0
5.243,0,0,0,0,0.00485487381683376,0
5.244,0,0,0,0,0.00491410818495488,0
5.245,0,0,0,0,0.00497381065158098,0
5.246,0,0,0,0,0.00503398282034143,0
5.247,0,0,0,0,0.00509462629110754,0
5.248,0,0,0,0,0.00515574265997902,0
5.249,0,0,0,0,0.00521733351927091,0
5.25,0,0,0,0,0.00527940045750053,0
5.251,0,0,0,0,0.00534194505937407,0
5.252,0,0,0,0,0.00540496890577356,0
5.253,0,0,0,0,0.00546847357374394,0
5.254,0,0,0,0,0.00553246063647963,0
5.255,0,0,0,0,0.00559693166331185,0
5.256,0,0,0,0,0.00566188821969529,0
5.257,0,0,0,0,0.00572733186719522,0
5.258,0,0,0,0,0.00579326416347467,0
5.259,0,0,0,0,0.00585968666228109,0
5.26,0,0,0,0,0.0059266009134338,0
5.261,0,0,0,0,0.00599400846281102,0
5.262,0,0,0,0,0.00606191085233677,0
5.263,0,0,0,0,0.00613030961996832,0
5.264,0,0,0,0,0.00619920629968317,0
5.265,0,0,0,0,0.00626860242146625,0
5.266,0,0,0,0,0.00633849951129739,0
5.267,0,0,0,0,0.00640889909113822,0
5.268,0,0,0,0,0.00647980267891982,0
5.269,0,0,0,0,0.00655121178852974,0
5.27,0,0,0,0,0.00662312792979943,0
5.271,0,0,0,0,0.00669555260849179,0
5.272,0,0,0,0,0.00676848732628826,0
5.273,0,0,0,0,0.00684193358077641,0
5.274,0,0,0,0,0.00691589286543755,0
5.275,0,0,0,0,0.0069903666696336,0
5.276,0,0,0,0,0.00706535647859558,0
5.277,0,0,0,0,0.0071408637734101,0
5.278,0,0,0,0,0.00721689003100755,0
5.279,0,0,0,0,0.00729343672414966,0
5.28,0,0,0,0,0.00737050532141682,0
5.281,0,0,0,0,0.00744809728719588,0
5.282,0,0,0,0,0.00752621408166798,0
5.283,0,0,0,0,0.00760485716079587,0
5.284,0,0,0,0,0.00768402797631207,0
5.285,0,0,0,0,0.00776372797570625,0
5.286,0,0,0,0,0.00784395860221318,0
5.287,0,0,0,0,0.00792472129480066,0
5.288,0,0,0,0,0.00800601748815715,0
5.289,0,0,0,0,0.00808784861267944,0
5.29,0,0,0,0,0.00817021609446142,0
5.291,0,0,0,0,0.00825312135528074,0
5.292,0,0,0,0,0.00833656581258804,0
5.293,0,0,0,0,0.0084205508794938,0
5.294,0,0,0,0,0.00850507796475708,0
5.295,0,0,0,0,0.00859014847277345,0
5.296,0,0,0,0,0.00867576380356278,0
5.297,0,0,0,0,0.00876192535275752,0
5.298,0,0,0,0,0.00884863451159097,0
5.299,0,0,0,0,0.00893589266688508,0
5.3,0,0,0,0,0.00902370120103905,0
5.301,0,0,0,0,0.00911206149201717,0
5.302,0,0,0,0,0.0092009749133372,0
5.303,0,0,0,0,0.00929044283405887,0
5.304,0,0,0,0,0.00938046661877185,0
5.305,0,0,0,0,0.00947104762758401,0
5.306,0,0,0,0,0.00956218721611055,0
5.307,0,0,0,0,0.00965388673546118,0
5.308,0,0,0,0,0.00974614753222969,0
5.309,0,0,0,0,0.00983897094848167,0
5.31,0,0,0,0,0.00993235832174322,0
5.311,0,0,0,0,0.0100263109849897,0
5.312,0,0,0,0,0.0101208302666337,0
5.313,0,0,0,0,0.0102159174905142,0
5.314,0,0,0,0,0.010311573975885,0
5.315,0,0,0,0,0.010407801037403,0
5.316,0,0,0,0,0.0105045999851176,0
5.317,0,0,0,0,0.0106019721244585,0
5.318,0,0,0,0,0.010699918756225,0
5.319,0,0,0,0,0.010798441176575,0
5.32,0,0,0,0,0.010897540677013,0
5.321,0,0,0,0,0.0109972185443793,0
5.322,0,0,0,0,0.0110974760608394,0
5.323,0,0,0,0,0.0111983145038719,0
5.324,0,0,0,0,0.0112997351462582,0
5.325,0,0,0,0,0.011401739256071,0
5.326,0,0,0,0,0.0115043280966632,0
5.327,0,0,0,0,0.0116075029266577,0
5.328,0,0,0,0,0.0117112649999353,0
5.329,0,0,0,0,0.0118156155656246,0
5.33,0,0,0,0,0.0119205558680909,0
5.331,0,0,0,0,0.0120260871469249,0
5.332,0,0,0,0,0.0121322106369328,0
5.333,0,0,0,0,0.0122389275681244,0
5.334,0,0,0,0,0.0123462391657032,0
5.335,0,0,0,0,0.0124541466500552,0
5.336,0,0,0,0,0.0125626512367385,0
5.337,0,0,0,0,0.0126717541364718,0
5.338,0,0,0,0,0.0127814565551255,0
5.339,0,0,0,0,0.0128917596937089,0
5.34,0,0,0,0,0.0130026647483614,0
5.341,0,0,0,0,0.0131141729103411,0
5.342,0,0,0,0,0.0132262853660143,0
5.343,0,0,0,0,0.0133390032968454,0
5.344,0,0,0,0,0.0134523278793862,0
5.345,0,0,0,0,0.0135662602852653,0
5.346,0,0,0,0,0.0136808016811782,0
5.347,0,0,0,0,0.0137959532288765,0
5.348,0,0,0,0,0.013911716085158,0
5.349,0,0,0,0,0.0140280914018561,0
5.35,0,0,0,0,0.0141450803258293,0
5.351,0,0,0,0,0.014262683998952,0
5.352,0,0,0,0,0.0143809035581031,0
5.353,0,0,0,0,0.0144997401351565,0
5.354,0,0,0,0,0.0146191948569711,0
5.355,0,0,0,0,0.0147392688453801,0
5.356,0,0,0,0,0.0148599632171819,0
5.357,0,0,0,0,0.0149812790841291,0
5.358,0,0,0,0,0.015103217552919,0
5.359,0,0,0,0,0.0152257797251837,0
5.36,0,0,0,0,0.0153489666974802,0
5.361,0,0,0,0,0.0154727795612801,0
5.362,0,0,0,0,0.0155972194029603,0
5.363,0,0,0,0,0.0157222873037928,0
5.364,0,0,0,0,0.0158479843399353,0
5.365,0,0,0,0,0.0159743115824211,0
5.366,0,0,0,0,0.0161012700971492,0
5.367,0,0,0,0,0.0162288609448754,0
5.368,0,0,0,0,0.0163570851812022,0
5.369,0,0,0,0,0.0164859438565686,0
5.37,0,0,0,0,0.0166154380162419,0
5.371,0,0,0,0,0.0167455687003066,0
5.372,0,0,0,0,0.0168763369436565,0
5.373,0,0,0,0,0.0170077437759837,0
5.374,0,0,0,0,0.0171397902217702,0
5.375,0,0,0,0,0.0172724773002782,0
5.376,0,0,0,0,0.0174058060255406,0
5.377,0,0,0,0,0.0175397774063516,0
5.378,0,0,0,0,0.017674392446258,0
5.379,0,0,0,0,0.0178096521435492,0
5.38,0,0,0,0,0.0179455574912484,0
5.381,0,0,0,0,0.0180821094771034,0
5.382,0,0,0,0,0.018219309083577,0
5.383,0,0,0,0,0.0183571572878389,0
5.384,0,0,0,0,0.0184956550617551,0
5.385,0,0,0,0,0.0186348033718802,0
5.386,0,0,0,0,0.018774603179448,0
5.387,0,0,0,0,0.018915055440362,0
5.388,0,0,0,0,0.0190561611051873,0
5.389,0,0,0,0,0.0191979211191409,0
5.39,0,0,0,0,0.0193403364220833,0
5.391,0,0,0,0,0.0194834079485098,0
5.392,0,0,0,0,0.019627136627541,0
5.393,0,0,0,0,0.0197715233829149,0
5.394,0,0,0,0,0.0199165691329776,0
5.395,0,0,0,0,0.0200622747906746,0
5.396,0,0,0,0,0.0202086412635427,0
5.397,0,0,0,0,0.0203556694537007,0
5.398,0,0,0,0,0.0205033602578412,0
5.399,0,0,0,0,0.0206517145672222,0
5.4,0,0,0,0,0.0208007332676576,0
5.401,0,0,0,0,0.0209504172395107,0
5.402,0,0,0,0,0.0211007673576835,0
5.403,0,0,0,0,0.0212517844916097,0
5.404,0,0,0,0,0.0214034695052462,0
5.405,0,0,0,0,0.0215558232570643,0
5.406,0,0,0,0,0.0217088466000416,0
5.407,0,0,0,0,0.0218625403816541,0
5.408,0,0,0,0,0.0220169054438674,0
5.409,0,0,0,0,0.0221719426231292,0
5.41,0,0,0,0,0.0223276527503602,0
5.411,0,0,0,0,0.022484036650947,0
5.412,0,0,0,0,0.0226410951447336,0
5.413,0,0,0,0,0.0227988290460131,0
5.414,0,0,0,0,0.0229572391635199,0
5.415,0,0,0,0,0.0231163263004223,0
5.416,0,0,0,0,0.0232760912543134,0
5.417,0,0,0,0,0.0234365348172048,0
5.418,0,0,0,0,0.0235976577755168,0
5.419,0,0,0,0,0.0237594609100723,0
5.42,0,0,0,0,0.0239219449960883,0
5.421,0,0,0,0,0.0240851108031681,0
5.422,0,0,0,0,0.0242489590952936,0
5.423,0,0,0,0,0.0244134906308183,0
5.424,0,0,0,0,0.0245787061624585,0
5.425,0,0,0,0,0.0247446064372869,0
5.426,0,0,0,0,0.0249111921967241,0
5.427,0,0,0,0,0.0250784641765318,0
5.428,0,0,0,0,0.0252464231068051,0
5.429,0,0,0,0,0.0254150697119648,0
5.43,0,0,0,0,0.0255844047107499,0
5.431,0,0,0,0,0.0257544288162115,0
5.432,0,0,0,0,0.0259251427357035,0
5.433,0,0,0,0,0.0260965471708772,0
5.434,0,0,0,0,0.0262686428176727,0
5.435,0,0,0,0,0.0264414303663121,0
5.436,0,0,0,0,0.0266149105012932,0
5.437,0,0,0,0,0.0267890839013807,0
5.438,0,0,0,0,0.0269639512396006,0
5.439,0,0,0,0,0.0271395131832324,0
5.44,0,0,0,0,0.0273157703938021,0
5.441,0,0,0,0,0.0274927235270759,0
5.442,0,0,0,0,0.0276703732330522,0
5.443,0,0,0,0,0.0278487201559554,0
5.444,0,0,0,0,0.0280277649342291,0
5.445,0,0,0,0,0.0282075082005291,0
5.446,0,0,0,0,0.0283879505817157,0
5.447,0,0,0,0,0.0285690926988495,0
5.448,0,0,0,0,0.0287509351671814,0
5.449,0,0,0,0,0.0289334785961488,0
5.45,0,0,0,0,0.029116723589367,0
5.451,0,0,0,0,0.0293006707446237,0
5.452,0,0,0,0,0.0294853206538721,0
5.453,0,0,0,0,0.0296706739032244,0
5.454,0,0,0,0,0.0298567310729451,0
5.455,0,0,0,0,0.0300434927374453,0
5.456,0,0,0,0,0.0302309594652754,0
5.457,0,0,0,0,0.0304191318191195,0
5.458,0,0,0,0,0.0306080103557884,0
5.459,0,0,0,0,0.0307975956262139,0
5.46,0,0,0,0,0.0309878881754424,0
5.461,0,0,0,0,0.0311788885426288,0
5.462,0,0,0,0,0.0313705972610292,0
5.463,0,0,0,0,0.0315630148579976,0
5.464,0,0,0,0,0.0317561418549762,0
5.465,0,0,0,0,0.0319499787674923,0
5.466,0,0,0,0,0.0321445261051508,0
5.467,0,0,0,0,0.0323397843716284,0
5.468,0,0,0,0,0.0325357540646685,0
5.469,0,0,0,0,0.0327324356760742,0
5.47,0,0,0,0,0.0329298296917031,0
5.471,0,0,0,0,0.0331279365914617,0
5.472,0,0,0,0,0.0333267568492987,0
5.473,0,0,0,0,0.0335262909332006,0
5.474,0,0,0,0,0.033726539305185,0
5.475,0,0,0,0,0.0339275024212951,0
5.476,0,0,0,0,0.0341291807315947,0
5.477,0,0,0,0,0.0343315746801623,0
5.478,0,0,0,0,0.0345346847050846,0
5.479,0,0,0,0,0.0347385112384532,0
5.48,0,0,0,0,0.034943054706357,0
5.481,0,0,0,0,0.0351483155288784,0
5.482,0,0,0,0,0.0353542941200865,0
5.483,0,0,0,0,0.0355609908880331,0
5.484,0,0,0,0,0.0357684062347468,0
5.485,0,0,0,0,0.0359765405562275,0
5.486,0,0,0,0,0.0361853942424418,0
5.487,0,0,0,0,0.0363949676773175,0
5.488,0,0,0,0,0.0366052612387385,0
5.489,0,0,0,0,0.0368162752985401,0
5.49,0,0,0,0,0.0370280102225032,0
5.491,0,0,0,0,0.0372404663703498,0
5.492,0,0,0,0,0.0374536440957385,0
5.493,0,0,0,0,0.0376675437462587,0
5.494,0,0,0,0,0.0378821656634256,0
5.495,0,0,0,0,0.0380975101826772,0
5.496,0,0,0,0,0.0383135776333669,0
5.497,0,0,0,0,0.038530368338761,0
5.498,0,0,0,0,0.0387478826160326,0
5.499,0,0,0,0,0.0389661207762571,0
5.5,0,0,0,0,0.0391850831244087,0
5.501,0,0,0,0,0.0394047699593542,0
5.502,0,0,0,0,0.0396251815738494,0
5.503,0,0,0,0,0.0398463182545347,0
5.504,0,0,0,0,0.04006818028193,0
5.505,0,0,0,0,0.0402907679304311,0
5.506,0,0,0,0,0.0405140814683044,0
5.507,0,0,0,0,0.040738121157683,0
5.508,0,0,0,0,0.0409628872545631,0
5.509,0,0,0,0,0.0411883800087982,0
5.51,0,0,0,0,0.041414599664096,0
5.511,0,0,0,0,0.0416415464580146,0
5.512,0,0,0,0,0.0418692206219568,0
5.513,0,0,0,0,0.0420976223811679,0
5.514,0,0,0,0,0.04232675195473,0
5.515,0,0,0,0,0.0425566095555588,0
5.516,0,0,0,0,0.0427871953904,0
5.517,0,0,0,0,0.0430185096598244,0
5.518,0,0,0,0,0.0432505525582245,0
5.519,0,0,0,0,0.0434833242738113,0
5.52,0,0,0,0,0.0437168249886092,0
5.521,0,0,0,0,0.0439510548784534,0
5.522,0,0,0,0,0.0441860141129853,0
5.523,0,0,0,0,0.0444217028556494,0
5.524,0,0,0,0,0.0446581212636899,0
