time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate,waist_d,shoulder_d,elbow_d,forearm_roll_d,wrist_angle_d,wrist_rotate_d,gripper
10.01,0,-0.468893352124044,0.385884922881341,0,0.185255358357001,0,0,0.000582380307792635,-0.0794659250540849,0,-0.0356019851257609,0,0.026
10.02,0,-0.468887528320966,0.3850902636308,0,0.184899338505743,0,0,0.00166074567842055,-0.0801996298645774,0,-0.0360014520274738,0,0.026
10.03,0,-0.468870920864182,0.384288267332155,0,0.184539323985469,0,0,0.00273838367538638,-0.0809299459945391,0,-0.0363987915724053,0,0.026
10.04,0,-0.468843537027428,0.383478967872209,0,0.184175336069745,0,0,0.00381522951084083,-0.0816568461572817,0,-0.0367939809089979,0,0.026
10.05,0,-0.46880538473232,0.382662399410636,0,0.183807396260655,0,0,0.00489121850659576,-0.0823803031627383,0,-0.037186997385421,0,0.026
10.06,0,-0.468756472547254,0.381838596379009,0,0.1834355262868,0,0,0.00596628610138559,-0.0831002899192793,0,-0.0375778185524069,0,0.026
10.07,0,-0.46869680968624,0.381007593479816,0,0.183059748101276,0,0,0.00704036785790945,-0.0838167794350329,0,-0.0379664221658005,0,0.026
10.08,0,-0.468626406007661,0.380169425685466,0,0.182680083879618,0,0,0.00811339947004304,-0.0845297448195499,0,-0.0383527861892264,0,0.026
10.09,0,-0.468545272012961,0.379324128237271,0,0.182296556017726,0,0,0.00918531676976027,-0.0852391592853223,0,-0.0387368887966207,0,0.026
10.1,0,-0.468453418845263,0.378471736644417,0,0.18190918712976,0,0,0.0102560557341576,-0.0859449961491949,0,-0.0391187083746727,0,0.026
10.11,0,-0.468350858287921,0.377612286682925,0,0.181518000046013,0,0,0.0113255524923834,-0.0866472288340829,0,-0.0394982235253481,0,0.026
10.12,0,-0.468237602762998,0.376745814394584,0,0.18112301781076,0,0,0.0123937433324686,-0.0873458308702837,0,-0.0398754130681726,0,0.026
10.13,0,-0.468113665329673,0.375872356085881,0,0.180724263680078,0,0,0.013460564708127,-0.0880407758970832,0,-0.0402502560425968,0,0.026
10.14,0,-0.467979059682592,0.374991948326911,0,0.180321761119652,0,0,0.0145259532455878,-0.0887320376643879,0,-0.0406227317103226,0,0.026
10.15,0,-0.467833800150136,0.374104627950267,0,0.179915533802549,0,0,0.0155898457500429,-0.0894195900340129,0,-0.040992819557401,0,0.026
10.16,0,-0.467677901692635,0.373210432049926,0,0.179505605606975,0,0,0.0166521792126272,-0.0901034069813773,0,-0.0413604992964977,0,0.026
10.17,0,-0.467511379900509,0.372309397980113,0,0.17909200061401,0,0,0.0177128908165999,-0.0907834625968904,0,-0.0417257508689142,0,0.026
10.18,0,-0.467334250992343,0.371401563354144,0,0.178674743105321,0,0,0.0187719179439887,-0.0914597310874294,0,-0.0420885544466327,0,0.026
10.19,0,-0.467146531812903,0.370486966043269,0,0.178253857560854,0,0,0.0198291981821561,-0.0921321867780881,0,-0.0424488904344255,0,0.026
10.2,0,-0.466948239831082,0.369565644175489,0,0.17782936865651,0,0,0.0208846693299075,-0.0928008041133407,0,-0.0428067394716208,0,0.026
10.21,0,-0.466739393137783,0.368637636134355,0,0.177401301261794,0,0,0.0219382694038485,-0.0934655576586911,0,-0.0431620824340533,0,0.026
10.22,0,-0.466520010443744,0.367702980557768,0,0.176969680437453,0,0,0.0229899366447883,-0.0941264221022738,0,-0.0435149004359445,0,0.026
10.23,0,-0.466290111077296,0.366761716336746,0,0.176534531433094,0,0,0.0240396095235777,-0.0947833722561131,0,-0.043865174831543,0,0.026
10.24,0,-0.46604971498206,0.365813882614185,0,0.176095879684779,0,0,0.0250872267474314,-0.0954363830577552,0,-0.0442128872169129,0,0.026
10.25,0,-0.465798842714586,0.364859518783607,0,0.175653750812609,0,0,0.0261327272658179,-0.0960854295717571,0,-0.0445580194315793,0,0.026
10.26,0,-0.465537515441928,0.363898664487889,0,0.175208170618294,0,0,0.0271760502765,-0.0967304869911453,0,-0.0449005535601209,0,0.026
10.27,0,-0.465265754939163,0.362931359617978,0,0.174759165082692,0,0,0.0282171352311869,-0.0973715306387643,0,-0.0452404719336371,0,0.026
10.28,0,-0.464983583586851,0.36195764431159,0,0.174306760363356,0,0,0.0292559218416281,-0.098008535969089,0,-0.0455777571314012,0,0.026
10.29,0,-0.464691024368435,0.360977558951899,0,0.173850982792042,0,0,0.0302923500850414,-0.0986414785692592,0,-0.045912391982075,0,0.026
10.3,0,-0.464388100867584,0.359991144166207,0,0.173391858872221,0,0,0.0313263602098885,-0.0992703341609461,0,-0.0462443595652657,0,0.026
10.31,0,-0.464074837265485,0.358998440824597,0,0.172929415276569,0,0,0.0323578927415638,-0.0998950786016108,0,-0.0465736432127586,0,0.026
10.32,0,-0.46375125833807,0.357999490038581,0,0.172463678844441,0,0,0.033386888487559,-0.100515687885982,0,-0.0469002265097632,0,0.026
10.33,0,-0.463417389453194,0.356994333159721,0,0.171994676579343,0,0,0.0344132885432038,-0.101132138147627,0,-0.0472240932961917,0,0.026
10.34,0,-0.463073256567762,0.355983011778245,0,0.171522435646382,0,0,0.0354370342968671,-0.101744405660332,0,-0.0475452276677666,0,0.026
10.35,0,-0.462718886224794,0.354965567721642,0,0.171046983369704,0,0,0.0364580674352266,-0.102352466839633,0,-0.0478636139771527,0,0.026
10.36,0,-0.462354305550441,0.353942043053246,0,0.170568347229932,0,0,0.0374763299484476,-0.102956298244211,0,-0.0481792368349784,0,0.026
10.37,0,-0.461979542250957,0.352912480070803,0,0.170086554861583,0,0,0.0384917641352776,-0.103555876577341,0,-0.0484920811108212,0,0.026
10.38,0,-0.461594624609604,0.35187692130503,0,0.169601634050474,0,0,0.0395043126082349,-0.104151178688567,0,-0.0488021319342617,0,0.026
10.39,0,-0.461199581483522,0.350835409518144,0,0.169113612731132,0,0,0.0405139182982837,-0.104742181574776,0,-0.0491093746955815,0,0.026
10.4,0,-0.460794442300539,0.349787987702397,0,0.168622518984176,0,0,0.0415205244600117,-0.105328862382104,0,-0.0494137950468233,0,0.026
10.41,0,-0.460379237055939,0.348734699078576,0,0.168128381033708,0,0,0.042524074676221,-0.105911198407047,0,-0.0497153789024139,0,0.026
10.42,0,-0.459953996309176,0.347675587094505,0,0.167631227244684,0,0,0.0435245128627325,-0.10648916709805,0,-0.0500141124399631,0,0.026
10.43,0,-0.459518751180549,0.346610695423525,0,0.167131086120284,0,0,0.0445217832730433,-0.107062746057074,0,-0.0503099821010039,0,0.026
10.44,0,-0.459073533347819,0.345540067962954,0,0.166627986299274,0,0,0.0455158305028612,-0.107631913040836,0,-0.0506029745915316,0,0.026
10.45,0,-0.45861837504279,0.344463748832546,0,0.166121956553359,0,0,0.0465065994945998,-0.108196645962423,0,-0.0508930768826645,0,0.026
10.46,0,-0.458153309047844,0.343381782372921,0,0.165613025784532,0,0,0.0474940355418457,-0.108756922892774,0,-0.0511802762111977,0,0.026
10.47,0,-0.457678368692426,0.342294213143994,0,0.16510122302242,0,0,0.0484780842935458,-0.109312722061961,0,-0.0514645600800098,0,0.026
10.48,0,-0.45719358784949,0.341201085923374,0,0.16458657742162,0,0,0.0494586917584896,-0.109864021860835,0,-0.0517459162586073,0,0.026
10.49,0,-0.456699000931905,0.340102445704766,0,0.164069118259034,0,0,0.0504358043092593,-0.110410800842419,0,-0.0520243327834763,0,0.026
10.5,0,-0.456194642888813,0.338998337696341,0,0.163548874931199,0,0,0.0514093686865211,-0.110953037723369,0,-0.0522997979584522,0,0.026
10.51,0,-0.455680549201948,0.337888807319108,0,0.163025876951614,0,0,0.0523793320029017,-0.111490711385375,0,-0.0525723003549865,0,0.026
10.52,0,-0.455156755881918,0.336773900205254,0,0.162500153948065,0,0,0.0533456417470086,-0.112023800876765,0,-0.0528418288124791,0,0.026
10.53,0,-0.454623299464448,0.335653662196486,0,0.16197173565994,0,0,0.0543082457873079,-0.11255228541375,0,-0.0531083724383994,0,0.026
10.54,0,-0.454080217006575,0.334528139342349,0,0.161440651935556,0,0,0.055267092375905,-0.113076144382245,0,-0.0533719206086157,0,0.026
10.55,0,-0.453527546082816,0.333397377898526,0,0.16090693272947,0,0,0.0562221301522072,-0.113595357338803,0,-0.0536324629672873,0,0.026
10.56,0,-0.452965324781294,0.332261424325138,0,0.160370608099797,0,0,0.0571733081466763,-0.114109904012651,0,-0.0538899894272111,0,0.026
10.57,0,-0.452393591699827,0.331120325285012,0,0.159831708205525,0,0,0.0581205757843594,-0.114619764306831,0,-0.0541444901697192,0,0.026
10.58,0,-0.451812385941984,0.329974127641943,0,0.159290263303827,0,0,0.0590638828881986,-0.115124918299535,0,-0.0543959556446134,0,0.026
10.59,0,-0.451221747113102,0.328822878458948,0,0.158746303747381,0,0,0.0600031796828115,-0.115625346246082,0,-0.0546443765703719,0,0.026
10.6,0,-0.450621715316274,0.327666624996487,0,0.158199859981678,0,0,0.0609384167974429,-0.11612102857981,0,-0.0548897439337936,0,0.026
10.61,0,-0.450012331148299,0.326505414710689,0,0.15765096254234,0,0,0.0618695452695416,-0.116611945913985,0,-0.0551320489900913,0,0.026
10.62,0,-0.449393635695604,0.325339295251549,0,0.157099642052439,0,0,0.0627965165477878,-0.117098079043051,0,-0.0553712832626248,0,0.026
10.63,0,-0.448765670530126,0.324168314461119,0,0.156545929219812,0,0,0.0637192824952221,-0.117579408944158,0,-0.0556074385427314,0,0.026
10.64,0,-0.448128477705174,0.322992520371677,0,0.155989854834385,0,0,0.0646377953923245,-0.118055916778632,0,-0.0558405068894901,0,0.026
10.65,0,-0.447482099751251,0.321811961203891,0,0.15543144976549,0,0,0.065552007940034,-0.118527583893499,0,-0.0560704806294739,0,0.026
10.66,0,-0.44682657967185,0.320626685364956,0,0.154870744959196,0,0,0.0664618732625865,-0.118994391823009,0,-0.0562973523564595,0,0.026
10.67,0,-0.446161960939224,0.319436741446726,0,0.154307771435631,0,0,0.0673673449104151,-0.119456322289959,0,-0.0565211149310175,0,0.026
10.68,0,-0.44548828749012,0.318242178223826,0,0.153742560286321,0,0,0.0682683768627518,-0.119913357207286,0,-0.0567417614801735,0,0.026
10.69,0,-0.444805603721493,0.317043044651753,0,0.153175142671519,0,0,0.0691649235305767,-0.12036547867965,0,-0.0569592853970542,0,0.026
10.7,0,-0.444113954486187,0.315839389864957,0,0.152605549817548,0,0,0.0700569397590618,-0.120812669004764,0,-0.0571736803403603,0,0.026
10.71,0,-0.443413385088596,0.314631263174909,0,0.152033813014145,0,0,0.07094438083008,-0.121254910674922,0,-0.0573849402339025,0,0.026
10.72,0,-0.442703941280295,0.31341871406816,0,0.151459963611806,0,0,0.0718272024649573,-0.121692186378681,0,-0.0575930592661889,0,0.026
10.73,0,-0.441985669255646,0.312201792204373,0,0.150884033019144,0,0,0.0727053608265861,-0.122124479002089,0,-0.0577980318897448,0,0.026
10.74,0,-0.44125861564738,0.310980547414352,0,0.150306052700246,0,0,0.0735788125219557,-0.122551771630379,0,-0.0579998528206379,0,0.026
10.75,0,-0.44052282752216,0.309755029698049,0,0.14972605417204,0,0,0.0744475146043885,-0.122974047549423,0,-0.0581985170378476,0,0.026
10.76,0,-0.439778352376117,0.308525289222554,0,0.149144069001662,0,0,0.0753114245758177,-0.123391290247256,0,-0.0583940197826457,0,0.026
10.77,0,-0.439025238130358,0.307291376320082,0,0.148560128803835,0,0,0.0761705003888378,-0.123803483415603,0,-0.0585863565579355,0,0.026
10.78,0,-0.43826353312647,0.306053341485926,0,0.147974265238256,0,0,0.0770247004489066,-0.124210610951351,0,-0.0587755231275498,0,0.026
10.79,0,-0.437493286121981,0.304811235376412,0,0.14738651000698,0,0,0.0778739836163331,-0.124612656958118,0,-0.0589615155155551,0,0.026
10.8,0,-0.436714546285818,0.303565108806831,0,0.146796894851825,0,0,0.0787183092082224,-0.125009605747784,0,-0.0591443300055111,0,0.026
10.81,0,-0.435927363193735,0.302315012749353,0,0.14620545155177,0,0,0.0795576370004379,-0.125401441842003,0,-0.0593239631396988,0,0.026
10.82,0,-0.435131786823731,0.301060998330933,0,0.145612211920373,0,0,0.0803919272293633,-0.125788149973679,0,-0.0595004117182987,0,0.026
10.83,0,-0.434327867551437,0.299803116831196,0,0.14501720780319,0,0,0.0812211405938102,-0.126169715088659,0,-0.0596736727986468,0,0.026
10.84,0,-0.433515656145499,0.29854141968031,0,0.144420471075203,0,0,0.082045238256644,-0.126546122347154,0,-0.0598437436943349,0,0.026
10.85,0,-0.432695203762933,0.297275958456838,0,0.14382203363826,0,0,0.0828641818465098,-0.126917357125279,0,-0.060010621974348,0,0.026
10.86,0,-0.431866561944468,0.296006784885585,0,0.143221927418516,0,0,0.0836779334593525,-0.127283405016639,0,-0.0601743054621864,0,0.026
10.87,0,-0.431029782609874,0.294733950835419,0,0.142620184363895,0,0,0.0844864556601307,-0.127644251833951,0,-0.0603347922349936,0,0.026
10.88,0,-0.430184918053273,0.293457508317079,0,0.142016836441545,0,0,0.0852897114841602,-0.127999883610435,0,-0.0604920806225438,0,0.026
10.89,0,-0.429332020938431,0.292177509480975,0,0.141411915635319,0,0,0.0860876644386046,-0.128350286601507,0,-0.0606461692063509,0,0.026
10.9,0,-0.428471144294045,0.29089400661496,0,0.140805453943256,0,0,0.0868802785039951,-0.128695447286422,0,-0.0607970568187335,0,0.026
10.91,0,-0.427602341509005,0.289607052142096,0,0.140197483375068,0,0,0.0876675181352439,-0.129035352369488,0,-0.0609447425416508,0,0.026
10.92,0,-0.426725666327653,0.288316698618401,0,0.139588035949652,0,0,0.0884493482632881,-0.12936998878212,0,-0.0610892257059187,0,0.026
10.93,0,-0.42584117284502,0.28702299873058,0,0.138977143692593,0,0,0.0892257342960836,-0.129699343684054,0,-0.0612305058900075,0,0.026
10.94,0,-0.424948915502059,0.285726005293739,0,0.138364838633693,0,0,0.0899966421198144,-0.130023404465029,0,-0.0613685829190388,0,0.026
10.95,0,-0.424048949080861,0.284425771249089,0,0.137751152804502,0,0,0.0907620381001507,-0.130342158746507,0,-0.0615034568637826,0,0.026
10.96,0,-0.42314132869986,0.283122349661624,0,0.137136118235864,0,0,0.0915218890831372,-0.13065559438305,0,-0.0616351280394716,0,0.026
10.97,0,-0.422226109809028,0.281815793717794,0,0.13651976695547,0,0,0.0922761623963513,-0.130963699464066,0,-0.0617635970047746,0,0.026
10.98,0,-0.421303348185065,0.280506156723153,0,0.135902130985422,0,0,0.0930248258498046,-0.131266462315315,0,-0.0618888645606335,0,0.026
10.99,0,-0.420373099926567,0.2791934921,0,0.135283242339816,0,0,0.0937678477369547,-0.131563871500572,0,-0.0620109317491662,0,0.026
11,0,-0.419435421449197,0.277877853384994,0,0.134663133022324,0,0,0.0945051968354619,-0.131855915823177,0,-0.062129799852485,0,0.026
11.01,0,-0.418490369480842,0.276559294226762,0,0.134041835023799,0,0,0.0952368424081919,-0.132142584327721,0,-0.0622454703915795,0,0.026
11.02,0,-0.417538001056761,0.275237868383485,0,0.133419380319883,0,0,0.0959627542037955,-0.132423866301486,0,-0.0623579451250557,0,0.026
11.03,0,-0.416578373514723,0.27391362972047,0,0.132795800868633,0,0,0.0966829024577093,-0.132699751276307,0,-0.0624672260480632,0,0.026
11.04,0,-0.415611544490145,0.272586632207707,0,0.132171128608152,0,0,0.0973972578926548,-0.13297022902999,0,-0.0625733153910004,0,0.026
11.05,0,-0.414637571911219,0.271256929917407,0,0.131545395454242,0,0,0.0981057917193731,-0.133235289588045,0,-0.0626762156183458,0,0.026
11.06,0,-0.413656513994025,0.269924577021527,0,0.130918633298059,0,0,0.0988084756371917,-0.133494923225139,0,-0.0627759294273587,0,0.026
11.07,0,-0.412668429237653,0.268589627789276,0,0.130290874003785,0,0,0.0995052818347785,-0.133749120467037,0,-0.0628724597469792,0,0.026
11.08,0,-0.411673376419305,0.267252136584605,0,0.129662149406315,0,0,0.100196182990369,-0.133997872091874,0,-0.0629658097364125,0,0.026
11.09,0,-0.410671414589402,0.265912157863686,0,0.129032491308951,0,0,0.100881152272628,-0.134241169132078,0,-0.0630559827840056,0,0.026
11.1,0,-0.409662603066676,0.264569746172366,0,0.128401931481111,0,0,0.101560163340705,-0.134479002875754,0,-0.0631429825058497,0,0.026
11.11,0,-0.408647001433268,0.263224956143608,0,0.127770501656053,0,0,0.102233190345036,-0.134711364868572,0,-0.0632268127446242,0,0.026
11.12,0,-0.407624669529818,0.261877842494922,0,0.127138233528606,0,0,0.102900207927449,-0.134938246915226,0,-0.063307477568212,0,0.026
11.13,0,-0.406595667450544,0.26052846002577,0,0.126505158752924,0,0,0.103561191221626,-0.135159641081091,0,-0.0633849812684093,0,0.026
11.14,0,-0.405560055538327,0.259176863614959,0,0.12587130894024,0,0,0.104216115853426,-0.135375539694031,0,-0.0634593283596897,0,0.026
11.15,0,-0.404517894379793,0.257823108218019,0,0.125236715656643,0,0,0.104864957940988,-0.135585935345746,0,-0.063530523577743,0,0.026
11.16,0,-0.403469244800383,0.256467248864562,0,0.124601410420866,0,0,0.105507694095236,-0.135790820893754,0,-0.0635985718783088,0,0.026
11.17,0,-0.402414167859431,0.255109340655624,0,0.123965424702083,0,0,0.106144301419778,-0.135990189462712,0,-0.0636634784356834,0,0.026
11.18,0,-0.401352724845233,0.253749438760997,0,0.123328789917726,0,0,0.106774757511386,-0.136184034446443,0,-0.0637252486415532,0,0.026
11.19,0,-0.400284977270119,0.252387598416533,0,0.12269153743131,0,0,0.107399040459788,-0.136372349509135,0,-0.0637838881034337,0,0.026
11.2,0,-0.399210986865521,0.251023874921441,0,0.122053698550276,0,0,0.108017128848127,-0.136555128587461,0,-0.0638394026435316,0,0.026
11.21,0,-0.39813081557704,0.249658323635567,0,0.121415304523841,0,0,0.108629001752661,-0.136732365891813,0,-0.0638917982971796,0,0.026
11.22,0,-0.397044525559513,0.248290999976648,0,0.120776386540869,0,0,0.109234638743029,-0.136904055908165,0,-0.0639410813115688,0,0.026
11.23,0,-0.395952179172083,0.246921959417567,0,0.120136975727753,0,0,0.109834019882312,-0.137070193399859,0,-0.0639872581444322,0,0.026
11.24,0,-0.39485383897326,0.245551257483568,0,0.119497103146309,0,0,0.110427125726762,-0.137230773408892,0,-0.0640303354624907,0,0.026
11.25,0,-0.393749567715992,0.244178949749479,0,0.118856799791684,0,0,0.111013937325944,-0.137385791257896,0,-0.064070320140215,0,0.026
11.26,0,-0.392639428342733,0.2428050918369,0,0.118216096590282,0,0,0.111594436222518,-0.137535242551553,0,-0.0641072192583249,0,0.026
11.27,0,-0.391523483980508,0.241429739411385,0,0.117575024397699,0,0,0.11216860445229,-0.137679123178481,0,-0.064141040102496,0,0.026
11.28,0,-0.390401797935985,0.2400529481796,0,0.116933613996674,0,0,0.112736424543883,-0.137817429312633,0,-0.0641717901618423,0,0.026
11.29,0,-0.389274433690546,0.238674773886474,0,0.116291896095055,0,0,0.113297879518748,-0.137950157415153,0,-0.064199477127602,0,0.026
11.3,0,-0.388141454895359,0.237295272312322,0,0.115649901323779,0,0,0.113852952890737,-0.138077304235806,0,-0.0642241088916216,0,0.026
11.31,0,-0.387002925366451,0.235914499269964,0,0.115007660234863,0,0,0.11440162866613,-0.138198866814873,0,-0.0642456935450572,0,0.026
11.32,0,-0.38585890907979,0.234532510601815,0,0.114365203299412,0,0,0.114943891343155,-0.138314842484496,0,-0.0642642393768157,0,0.026
11.33,0,-0.384709470166358,0.23314936217697,0,0.113722560905644,0,0,0.115479725911938,-0.138425228870569,0,-0.0642797548722445,0,0.026
11.34,0,-0.383554672907239,0.231765109888264,0,0.113079763356922,0,0,0.116009117853996,-0.138530023894286,0,-0.0642922487116582,0,0.026
11.35,0,-0.382394581728699,0.230379809649322,0,0.112436840869805,0,0,0.116532053141973,-0.138629225773589,0,-0.0643017297688262,0,0.026
11.36,0,-0.381229261197279,0.228993517391586,0,0.111793823572117,0,0,0.117048518239393,-0.138722833025116,0,-0.0643082071096795,0,0.026
11.37,0,-0.380058776014885,0.227606289061335,0,0.11115074150102,0,0,0.117558500100141,-0.138810844465534,0,-0.0643116899907387,0,0.026
11.38,0,-0.378883191013884,0.226218180616679,0,0.110507624601113,0,0,0.118061986168089,-0.138893259213308,0,-0.0643121878577351,0,0.026
11.39,0,-0.377702571152203,0.224829248024546,0,0.109864502722535,0,0,0.118558964376754,-0.138970076690221,0,-0.0643097103441288,0,0.026
11.4,0,-0.376516981508435,0.223439547257644,0,0.109221405619094,0,0,0.119049423148798,-0.139041296623088,0,-0.0643042672697008,0,0.026
11.41,0,-0.375326487276948,0.222049134291413,0,0.108578362946397,0,0,0.119533351395422,-0.13910691904511,0,-0.064295868638989,0,0.026
11.42,0,-0.374131153762993,0.220658065100962,0,0.107935404260007,0,0,0.120010738516175,-0.139166944297745,0,-0.0642845246399626,0,0.026
11.43,0,-0.372931046377832,0.219266395657985,0,0.107292559013608,0,0,0.12048157439816,-0.139221373032153,0,-0.0642702456424914,0,0.026
11.44,0,-0.37172623063385,0.217874181927663,0,0.106649856557183,0,0,0.120945849415615,-0.139270206210717,0,-0.0642530421968633,0,0.026
11.45,0,-0.370516772139694,0.216481479865556,0,0.106007326135214,0,0,0.121403554429344,-0.139313445108673,0,-0.0642329250323461,0,0.026
11.46,0,-0.3693027365954,0.215088345414469,0,0.105364996884891,0,0,0.12185468078613,-0.139351091315671,0,-0.0642099050557183,0,0.026
11.47,0,-0.368084189787539,0.213694834501313,0,0.104722897834333,0,0,0.122299220318119,-0.139383146737225,0,-0.0641839933497539,0,0.026
11.48,0,-0.366861197584358,0.21230100303394,0,0.104081057900836,0,0,0.12273716534215,-0.139409613596345,0,-0.0641552011717882,0,0.026
11.49,0,-0.365633825930936,0.210906906897977,0,0.103439505889118,0,0,0.123168508659287,-0.139430494435077,0,-0.0641235399522523,0,0.026
11.5,0,-0.364402140844344,0.209512601953626,0,0.102798270489595,0,0,0.123593243553915,-0.139445792115812,0,-0.0640890212930949,0,0.026
11.51,0,-0.363166208408804,0.208118144032468,0,0.102157380276664,0,0,0.124011363793203,-0.139455509823087,0,-0.0640516569664312,0,0.026
11.52,0,-0.361926094770872,0.206723588934237,0,0.101516863707,0,0,0.124422863626347,-0.139459651064775,0,-0.06401145891293,0,0.026
11.53,0,-0.360681866134609,0.205328992423589,0,0.100876749117871,0,0,0.1248277377839,-0.139458219673813,0,-0.0639684392404305,0,0.026
11.54,0,-0.35943358875677,0.203934410226851,0,0.100237064725467,0,0,0.125225981476918,-0.139451219809443,0,-0.0639226102223563,0,0.026
11.55,0,-0.358181328942001,0.202539898028757,0,0.099597838623243,0,0,0.125617590396263,-0.139438655958767,0,-0.0638739842962649,0,0.026
11.56,0,-0.356925153038038,0.201145511469169,0,0.0989590987802803,0,0,0.126002560711863,-0.139420532938253,0,-0.063822574062387,0,0.026
11.57,0,-0.355665127430919,0.199751306139787,0,0.0983208730396565,0,0,0.126380889071645,-0.139396855894834,0,-0.0637683922819804,0,0.026
11.58,0,-0.354401318540203,0.198357337580838,0,0.0976831891168367,0,0,0.126752572601262,-0.139367630307884,0,-0.0637114518760908,0,0.026
11.59,0,-0.35313379281419,0.19696366127776,0,0.0970460745980758,0,0,0.127117608902488,-0.139332861989857,0,-0.0636517659237044,0,0.026
11.6,0,-0.351862616725165,0.195570332657861,0,0.0964095569388387,0,0,0.127475996053052,-0.139292557088313,0,-0.0635893476605445,0,0.026
11.61,0,-0.350587856764635,0.194177407086978,0,0.0957736634622333,0,0,0.127827732605258,-0.139246722086847,0,-0.0635242104773645,0,0.026
11.62,0,-0.349309579438582,0.192784939866109,0,0.0951384213574596,0,0,0.128172817585345,-0.139195363806591,0,-0.0634563679185162,0,0.026
11.63,0,-0.348027851262729,0.191392986228043,0,0.0945038576782745,0,0,0.128511250492481,-0.139138489407524,0,-0.0633858336804322,0,0.026
11.64,0,-0.346742738757804,0.190001601333968,0,0.0938699993414702,0,0,0.128843031297824,-0.139076106389655,0,-0.0633126216100602,0,0.026
11.65,0,-0.345454308444826,0.188610840270072,0,0.0932368731253695,0,0,0.129168160443473,-0.139008222594385,0,-0.0632367457033765,0,0.026
11.66,0,-0.344162626840391,0.187220758044128,0,0.0926045056683358,0,0,0.129486638841632,-0.138934846205719,0,-0.0631582201038528,0,0.026
11.67,0,-0.342867760451975,0.185831409582071,0,0.0919729234672973,0,0,0.129798467873468,-0.138855985751457,0,-0.0630770591009069,0,0.026
11.68,0,-0.34156977577324,0.184442849724556,0,0.0913421528762882,0,0,0.13010364938824,-0.138771650104529,0,-0.0629932771284332,0,0.026
11.69,0,-0.340268739279358,0.183055133223511,0,0.0907122201050039,0,0,0.130402185701984,-0.13868184848392,0,-0.0629068887631525,0,0.026
11.7,0,-0.338964717422338,0.181668314738672,0,0.0900831512173723,0,0,0.130694079596755,-0.138586590456045,0,-0.0628179087231772,0,0.026
11.71,0,-0.33765777662637,0.180282448834111,0,0.0894549721301406,0,0,0.130979334319303,-0.138485885935788,0,-0.0627263518664257,0,0.026
11.72,0,-0.336347983283177,0.178897589974753,0,0.0888277086114763,0,0,0.131257953580172,-0.138379745187673,0,-0.0626322331891119,0,0.026
11.73,0,-0.335035403747376,0.177513792522877,0,0.0882013862795852,0,0,0.13152994155235,-0.138268178826762,0,-0.0625355678241177,0,0.026
11.74,0,-0.333720104331852,0.176131110734609,0,0.087576030601344,0,0,0.131795302870232,-0.138151197819841,0,-0.0624363710395001,0,0.026
11.75,0,-0.33240215130315,0.174749598756411,0,0.086951666890949,0,0,0.132054042628446,-0.138028813486442,0,-0.0623346582369416,0,0.026
11.76,0,-0.331081610876865,0.173369310621546,0,0.0863283203085796,0,0,0.132306166380744,-0.137901037499798,0,-0.0622304449501754,0,0.026
11.77,0,-0.329758549213058,0.171990300246548,0,0.0857060158590778,0,0,0.132551680138588,-0.137767881887807,0,-0.0621237468434204,0,0.026
11.78,0,-0.328433032411672,0.17061262142767,0,0.0850847783906436,0,0,0.132790590370064,-0.137629359033875,0,-0.0620145797097839,0,0.026
11.79,0,-0.327105126507971,0.169236327837332,0,0.0844646325935458,0,0,0.133022903998574,-0.137485481677982,0,-0.0619029594697589,0,0.026
11.8,0,-0.325774897467986,0.167861473020552,0,0.0838456029988482,0,0,0.133248628401666,-0.137336262917436,0,-0.0617889021696094,0,0.026
11.81,0,-0.324442411183969,0.166488110391378,0,0.0832277139771521,0,0,0.133467771409465,-0.137181716207653,0,-0.0616724239797602,0,0.026
11.82,0,-0.323107733469874,0.165116293229301,0,0.0826109897373545,0,0,0.133680341303668,-0.137021855363129,0,-0.0615535411932987,0,0.026
11.83,0,-0.321770930056838,0.16374607467567,0,0.0819954543254215,0,0,0.133886346815872,-0.13685669455789,0,-0.0614322702242488,0,0.026
11.84,0,-0.320432066588679,0.162377507730091,0,0.081381131623179,0,0,0.134085797126753,-0.136686248326835,0,-0.0613086276062533,0,0.026
11.85,0,-0.319091208617411,0.161010645246822,0,0.0807680453471165,0,0,0.134278701863809,-0.136510531565488,0,-0.0611826299905604,0,0.026
11.86,0,-0.317748421598773,0.159645539931168,0,0.0801562190472109,0,0,0.13446507110075,-0.13632955953152,0,-0.0610542941448148,0,0.026
11.87,0,-0.316403770887766,0.158282244335852,0,0.0795456761057628,0,0,0.134644915355725,-0.136143347844988,0,-0.0609236369512852,0,0.026
11.88,0,-0.315057321734209,0.156920810857402,0,0.0789364397362499,0,0,0.134818245589721,-0.135951912488758,0,-0.0607906754051877,0,0.026
11.89,0,-0.313709139278311,0.155561291732515,0,0.078328532982198,0,0,0.134985073205458,-0.13575526980951,0,-0.0606554266132828,0,0.026
11.9,0,-0.312359288546257,0.15420373903442,0,0.0777219787160652,0,0,0.135145410045509,-0.135553436517767,0,-0.0605179077920509,0,0.026
11.91,0,-0.311007834445802,0.152848204669242,0,0.0771167996381447,0,0,0.135299268390817,-0.135346429688444,0,-0.0603781362661144,0,0.026
