time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate,waist_d,shoulder_d,elbow_d,forearm_roll_d,wrist_angle_d,wrist_rotate_d
4.812,0,0,0,0,-0.0817010529446401,0,0,0,0,0,0.426464750990108,0
4.813,0,0,0,0,-0.081274523797334,0,0,0,0,0,0.426593431364601,0
4.814,0,0,0,0,-0.0808478663064608,0,0,0,0,0,0.426721438089836,0
4.815,0,0,0,0,-0.0804210811457712,0,0,0,0,0,0.426848770963675,0
4.816,0,0,0,0,-0.0799941689892177,0,0,0,0,0,0.426975429785042,0
4.817,0,0,0,0,-0.0795671305109521,0,0,0,0,0,0.427101414353924,0
4.818,0,0,0,0,-0.0791399663853268,0,0,0,0,0,0.427226724471375,0
4.819,0,0,0,0,-0.0787126772868926,0,0,0,0,0,0.427351359939513,0
4.82,0,0,0,0,-0.0782852638903963,0,0,0,0,0,0.427475320561522,0
4.821,0,0,0,0,-0.0778577268707836,0,0,0,0,0,0.427598606141651,0
4.822,0,0,0,0,-0.077430066903192,0,0,0,0,0,0.427721216485215,0
4.823,0,0,0,0,-0.0770022846629561,0,0,0,0,0,0.427843151398597,0
4.824,0,0,0,0,-0.0765743808256025,0,0,0,0,0,0.427964410689242,0
4.825,0,0,0,0,-0.0761463560668492,0,0,0,0,0,0.428084994165668,0
4.826,0,0,0,0,-0.0757182110626059,0,0,0,0,0,0.428204901637456,0
4.827,0,0,0,0,-0.0752899464889724,0,0,0,0,0,0.428324132915256,0
4.828,0,0,0,0,-0.0748615630222363,0,0,0,0,0,0.428442687810786,0
4.829,0,0,0,0,-0.0744330613388741,0,0,0,0,0,0.42856056613683,0
4.83,0,0,0,0,-0.0740044421155479,0,0,0,0,0,0.428677767707244,0
4.831,0,0,0,0,-0.0735757060291063,0,0,0,0,0,0.428794292336949,0
4.832,0,0,0,0,-0.0731468537565824,0,0,0,0,0,0.428910139841938,0
4.833,0,0,0,0,-0.0727178859751918,0,0,0,0,0,0.429025310039271,0
4.834,0,0,0,0,-0.0722888033623332,0,0,0,0,0,0.42913980274708,0
4.835,0,0,0,0,-0.0718596065955879,0,0,0,0,0,0.429253617784564,0
4.836,0,0,0,0,-0.0714302963527142,0,0,0,0,0,0.429366754971994,0
4.837,0,0,0,0,-0.0710008733116536,0,0,0,0,0,0.42947921413071,0
4.838,0,0,0,0,-0.0705713381505217,0,0,0,0,0,0.429590995083126,0
4.839,0,0,0,0,-0.0701416915476145,0,0,0,0,0,0.429702097652722,0
4.84,0,0,0,0,-0.0697119341814025,0,0,0,0,0,0.429812521664054,0
4.841,0,0,0,0,-0.0692820667305307,0,0,0,0,0,0.429922266942746,0
4.842,0,0,0,0,-0.0688520898738188,0,0,0,0,0,0.430031333315495,0
4.843,0,0,0,0,-0.0684220042902592,0,0,0,0,0,0.430139720610072,0
4.844,0,0,0,0,-0.0679918106590152,0,0,0,0,0,0.430247428655317,0
4.845,0,0,0,0,-0.0675615096594219,0,0,0,0,0,0.430354457281145,0
4.846,0,0,0,0,-0.0671311019709825,0,0,0,0,0,0.430460806318543,0
4.847,0,0,0,0,-0.06670058827337,0,0,0,0,0,0.430566475599572,0
4.848,0,0,0,0,-0.0662699692464246,0,0,0,0,0,0.430671464957365,0
4.849,0,0,0,0,-0.0658392455701518,0,0,0,0,0,0.43077577422613,0
4.85,0,0,0,0,-0.0654084179247231,0,0,0,0,0,0.430879403241148,0
4.851,0,0,0,0,-0.0649774869904754,0,0,0,0,0,0.430982351838775,0
4.852,0,0,0,0,-0.0645464534479057,0,0,0,0,0,0.431084619856441,0
4.853,0,0,0,0,-0.0641153179776762,0,0,0,0,0,0.43118620713265,0
4.854,0,0,0,0,-0.0636840812606078,0,0,0,0,0,0.431287113506983,0
4.855,0,0,0,0,-0.0632527439776824,0,0,0,0,0,0.431387338820095,0
4.856,0,0,0,0,-0.0628213068100409,0,0,0,0,0,0.431486882913716,0
4.857,0,0,0,0,-0.0623897704389807,0,0,0,0,0,0.431585745630652,0
4.858,0,0,0,0,-0.061958135545957,0,0,0,0,0,0.431683926814786,0
4.859,0,0,0,0,-0.0615264028125805,0,0,0,0,0,0.431781426311077,0
4.86,0,0,0,0,-0.0610945729206156,0,0,0,0,0,0.431878243965558,0
4.861,0,0,0,0,-0.0606626465519811,0,0,0,0,0,0.431974379625343,0
4.862,0,0,0,0,-0.0602306243887472,0,0,0,0,0,0.432069833138619,0
4.863,0,0,0,0,-0.0597985071131361,0,0,0,0,0,0.432164604354653,0
4.864,0,0,0,0,-0.0593662954075203,0,0,0,0,0,0.432258693123788,0
4.865,0,0,0,0,-0.0589339899544205,0,0,0,0,0,0.432352099297444,0
4.866,0,0,0,0,-0.0585015914365065,0,0,0,0,0,0.432444822728121,0
4.867,0,0,0,0,-0.0580691005365942,0,0,0,0,0,0.432536863269396,0
4.868,0,0,0,0,-0.0576365179376455,0,0,0,0,0,0.432628220775924,0
4.869,0,0,0,0,-0.0572038443227685,0,0,0,0,0,0.432718895103439,0
4.87,0,0,0,0,-0.0567710803752128,0,0,0,0,0,0.432808886108755,0
4.871,0,0,0,0,-0.0563382267783722,0,0,0,0,0,0.432898193649762,0
4.872,0,0,0,0,-0.0559052842157819,0,0,0,0,0,0.432986817585433,0
4.873,0,0,0,0,-0.0554722533711166,0,0,0,0,0,0.433074757775817,0
4.874,0,0,0,0,-0.0550391349281918,0,0,0,0,0,0.433162014082046,0
4.875,0,0,0,0,-0.0546059295709599,0,0,0,0,0,0.43324858636633,0
4.876,0,0,0,0,-0.0541726379835118,0,0,0,0,0,0.433334474491958,0
4.877,0,0,0,0,-0.0537392608500742,0,0,0,0,0,0.433419678323303,0
4.878,0,0,0,0,-0.0533057988550083,0,0,0,0,0,0.433504197725816,0
4.879,0,0,0,0,-0.0528722526828099,0,0,0,0,0,0.433588032566029,0
4.88,0,0,0,0,-0.0524386230181079,0,0,0,0,0,0.433671182711555,0
4.881,0,0,0,0,-0.0520049105456622,0,0,0,0,0,0.433753648031089,0
4.882,0,0,0,0,-0.0515711159503646,0,0,0,0,0,0.433835428394407,0
4.883,0,0,0,0,-0.051137239917235,0,0,0,0,0,0.433916523672367,0
4.884,0,0,0,0,-0.0507032831314238,0,0,0,0,0,0.433996933736908,0
4.885,0,0,0,0,-0.0502692462782081,0,0,0,0,0,0.434076658461051,0
4.886,0,0,0,0,-0.0498351300429906,0,0,0,0,0,0.434155697718901,0
4.887,0,0,0,0,-0.0494009351113005,0,0,0,0,0,0.434234051385643,0
4.888,0,0,0,0,-0.0489666621687911,0,0,0,0,0,0.434311719337547,0
4.889,0,0,0,0,-0.048532311901238,0,0,0,0,0,0.434388701451964,0
4.89,0,0,0,0,-0.0480978849945403,0,0,0,0,0,0.434464997607329,0
4.891,0,0,0,0,-0.0476633821347167,0,0,0,0,0,0.43454060768316,0
4.892,0,0,0,0,-0.0472288040079068,0,0,0,0,0,0.434615531560058,0
4.893,0,0,0,0,-0.0467941513003691,0,0,0,0,0,0.434689769119709,0
4.894,0,0,0,0,-0.046359424698479,0,0,0,0,0,0.43476332024488,0
4.895,0,0,0,0,-0.0459246248887294,0,0,0,0,0,0.434836184819425,0
4.896,0,0,0,0,-0.0454897525577288,0,0,0,0,0,0.434908362728281,0
4.897,0,0,0,0,-0.0450548083921995,0,0,0,0,0,0.434979853857468,0
4.898,0,0,0,0,-0.0446197930789782,0,0,0,0,0,0.435050658094094,0
4.899,0,0,0,0,-0.0441847073050126,0,0,0,0,0,0.435120775326347,0
4.9,0,0,0,0,-0.0437495517573634,0,0,0,0,0,0.435190205443503,0
4.901,0,0,0,0,-0.0433143271232006,0,0,0,0,0,0.435258948335923,0
4.902,0,0,0,0,-0.0428790340898028,0,0,0,0,0,0.435327003895053,0
4.903,0,0,0,0,-0.0424436733445572,0,0,0,0,0,0.435394372013423,0
4.904,0,0,0,0,-0.0420082455749584,0,0,0,0,0,0.43546105258465,0
4.905,0,0,0,0,-0.0415727514686056,0,0,0,0,0,0.435527045503435,0
4.906,0,0,0,0,-0.0411371917132039,0,0,0,0,0,0.435592350665568,0
4.907,0,0,0,0,-0.0407015669965611,0,0,0,0,0,0.435656967967923,0
4.908,0,0,0,0,-0.0402658780065885,0,0,0,0,0,0.43572089730846,0
4.909,0,0,0,0,-0.0398301254312986,0,0,0,0,0,0.435784138586225,0
4.91,0,0,0,0,-0.0393943099588037,0,0,0,0,0,0.435846691701353,0
4.911,0,0,0,0,-0.0389584322773162,0,0,0,0,0,0.435908556555063,0
4.912,0,0,0,0,-0.0385224930751467,0,0,0,0,0,0.435969733049662,0
4.913,0,0,0,0,-0.0380864930407019,0,0,0,0,0,0.436030221088545,0
4.914,0,0,0,0,-0.0376504328624869,0,0,0,0,0,0.436090020576191,0
4.915,0,0,0,0,-0.0372143132290982,0,0,0,0,0,0.436149131418171,0
4.916,0,0,0,0,-0.0367781348292297,0,0,0,0,0,0.436207553521139,0
4.917,0,0,0,0,-0.0363418983516665,0,0,0,0,0,0.43626528679284,0
4.918,0,0,0,0,-0.035905604485285,0,0,0,0,0,0.436322331142104,0
4.919,0,0,0,0,-0.035469253919053,0,0,0,0,0,0.436378686478851,0
4.92,0,0,0,0,-0.0350328473420279,0,0,0,0,0,0.436434352714088,0
4.921,0,0,0,0,-0.0345963854433547,0,0,0,0,0,0.43648932975991,0
4.922,0,0,0,0,-0.0341598689122669,0,0,0,0,0,0.436543617529501,0
4.923,0,0,0,0,-0.0337232984380832,0,0,0,0,0,0.436597215937134,0
4.924,0,0,0,0,-0.033286674710208,0,0,0,0,0,0.436650124898168,0
4.925,0,0,0,0,-0.0328499984181303,0,0,0,0,0,0.436702344329054,0
4.926,0,0,0,0,-0.0324132702514209,0,0,0,0,0,0.436753874147331,0
4.927,0,0,0,0,-0.0319764908997335,0,0,0,0,0,0.436804714271624,0
4.928,0,0,0,0,-0.0315396610528025,0,0,0,0,0,0.436854864621652,0
4.929,0,0,0,0,-0.0311027814004411,0,0,0,0,0,0.436904325118219,0
4.93,0,0,0,0,-0.0306658526325434,0,0,0,0,0,0.436953095683221,0
4.931,0,0,0,0,-0.0302288754390777,0,0,0,0,0,0.437001176239643,0
4.932,0,0,0,0,-0.0297918505100918,0,0,0,0,0,0.437048566711558,0
4.933,0,0,0,0,-0.0293547785357078,0,0,0,0,0,0.437095267024131,0
4.934,0,0,0,0,-0.0289176602061214,0,0,0,0,0,0.437141277103615,0
4.935,0,0,0,0,-0.0284804962116023,0,0,0,0,0,0.437186596877354,0
4.936,0,0,0,0,-0.0280432872424926,0,0,0,0,0,0.437231226273783,0
4.937,0,0,0,0,-0.0276060339892041,0,0,0,0,0,0.437275165222425,0
4.938,0,0,0,0,-0.0271687371422202,0,0,0,0,0,0.437318413653894,0
4.939,0,0,0,0,-0.0267313973920916,0,0,0,0,0,0.437360971499896,0
4.94,0,0,0,0,-0.0262940154294378,0,0,0,0,0,0.437402838693226,0
4.941,0,0,0,0,-0.0258565919449449,0,0,0,0,0,0.437444015167769,0
4.942,0,0,0,0,-0.0254191276293637,0,0,0,0,0,0.437484500858503,0
4.943,0,0,0,0,-0.0249816231735103,0,0,0,0,0,0.437524295701495,0
4.944,0,0,0,0,-0.0245440792682643,0,0,0,0,0,0.437563399633904,0
4.945,0,0,0,0,-0.0241064966045664,0,0,0,0,0,0.437601812593979,0
4.946,0,0,0,0,-0.0236688758734209,0,0,0,0,0,0.437639534521061,0
4.947,0,0,0,0,-0.0232312177658886,0,0,0,0,0,0.437676565355582,0
4.948,0,0,0,0,-0.0227935229730929,0,0,0,0,0,0.437712905039064,0
4.949,0,0,0,0,-0.0223557921862134,0,0,0,0,0,0.437748553514124,0
4.95,0,0,0,0,-0.0219180260964863,0,0,0,0,0,0.437783510724466,0
4.951,0,0,0,0,-0.0214802253952043,0,0,0,0,0,0.437817776614889,0
4.952,0,0,0,0,-0.0210423907737147,0,0,0,0,0,0.437851351131282,0
4.953,0,0,0,0,-0.0206045229234175,0,0,0,0,0,0.437884234220627,0
4.954,0,0,0,0,-0.0201666225357666,0,0,0,0,0,0.437916425830996,0
4.955,0,0,0,0,-0.0197286903022656,0,0,0,0,0,0.437947925911555,0
4.956,0,0,0,0,-0.0192907269144698,0,0,0,0,0,0.43797873441256,0
4.957,0,0,0,0,-0.0188527330639834,0,0,0,0,0,0.438008851285361,0
4.958,0,0,0,0,-0.0184147094424578,0,0,0,0,0,0.4380382764824,0
4.959,0,0,0,0,-0.0179766567415921,0,0,0,0,0,0.438067009957209,0
4.96,0,0,0,0,-0.0175385756531327,0,0,0,0,0,0.438095051664415,0
4.961,0,0,0,0,-0.0171004668688674,0,0,0,0,0,0.438122401559736,0
4.962,0,0,0,0,-0.0166623310806317,0,0,0,0,0,0.438149059599983,0
4.963,0,0,0,0,-0.0162241689803,0,0,0,0,0,0.438175025743059,0
4.964,0,0,0,0,-0.0157859812597912,0,0,0,0,0,0.43820029994796,0
4.965,0,0,0,0,-0.0153477686110635,0,0,0,0,0,0.438224882174775,0
4.966,0,0,0,0,-0.014909531726114,0,0,0,0,0,0.438248772384685,0
4.967,0,0,0,0,-0.0144712712969789,0,0,0,0,0,0.438271970539963,0
4.968,0,0,0,0,-0.0140329880157313,0,0,0,0,0,0.438294476603978,0
4.969,0,0,0,0,-0.01359468257448,0,0,0,0,0,0.438316290541188,0
4.97,0,0,0,0,-0.0131563556653695,0,0,0,0,0,0.438337412317148,0
4.971,0,0,0,0,-0.0127180079805773,0,0,0,0,0,0.438357841898501,0
4.972,0,0,0,0,-0.0122796402123146,0,0,0,0,0,0.438377579252988,0
4.973,0,0,0,0,-0.0118412530528242,0,0,0,0,0,0.438396624349441,0
4.974,0,0,0,0,-0.0114028471943785,0,0,0,0,0,0.438414977157784,0
4.975,0,0,0,0,-0.0109644233292805,0,0,0,0,0,0.438432637649036,0
4.976,0,0,0,0,-0.0105259821498623,0,0,0,0,0,0.438449605795309,0
4.977,0,0,0,0,-0.0100875243484806,0,0,0,0,0,0.438465881569807,0
4.978,0,0,0,0,-0.00964905061752163,0,0,0,0,0,0.43848146494683,0
4.979,0,0,0,0,-0.0092105616493944,0,0,0,0,0,0.438496355901768,0
4.98,0,0,0,0,-0.00877205813653311,0,0,0,0,0,0.438510554411107,0
4.981,0,0,0,0,-0.00833354077139498,0,0,0,0,0,0.438524060452425,0
4.982,0,0,0,0,-0.00789501024645817,0,0,0,0,0,0.438536874004395,0
4.983,0,0,0,0,-0.00745646725422254,0,0,0,0,0,0.438548995046783,0
4.984,0,0,0,0,-0.00701791248720764,0,0,0,0,0,0.438560423560447,0
4.985,0,0,0,0,-0.0065793466379507,0,0,0,0,0,0.43857115952734,0
4.986,0,0,0,0,-0.00614077039900767,0,0,0,0,0,0.438581202930509,0
4.987,0,0,0,0,-0.00570218446294967,0,0,0,0,0,0.438590553754093,0
4.988,0,0,0,0,-0.00526358952236408,0,0,0,0,0,0.438599211983328,0
4.989,0,0,0,0,-0.00482498626985249,0,0,0,0,0,0.438607177604539,0
4.99,0,0,0,0,-0.00438637539802867,0,0,0,0,0,0.438614450605149,0
4.991,0,0,0,0,-0.00394775759951906,0,0,0,0,0,0.438621030973672,0
4.992,0,0,0,0,-0.00350913356696228,0,0,0,0,0,0.438626918699717,0
4.993,0,0,0,0,-0.00307050399300368,0,0,0,0,0,0.438632113773986,0
4.994,0,0,0,0,-0.00263186957030078,0,0,0,0,0,0.438636616188276,0
4.995,0,0,0,0,-0.00219323099151629,0,0,0,0,0,0.438640425935476,0
4.996,0,0,0,0,-0.00175458894932069,0,0,0,0,0,0.438643543009571,0
4.997,0,0,0,0,-0.00131594413638995,0,0,0,0,0,0.438645967405639,0
4.998,0,0,0,0,-0.000877297245403489,0,0,0,0,0,0.43864769911985,0
4.999,0,0,0,0,-0.00043864896904524,0,0,0,0,0,0.438648738149471,0
5,0,0,0,0,-8.5496475276524e-17,0,0,0,0,0,0.43864908449286,0
5.001,0,0,0,0,0.000438648969045069,0,0,0,0,0,0.438648738149471,0
5.002,0,0,0,0,0.000877297245403318,0,0,0,0,0,0.43864769911985,0
5.003,0,0,0,0,0.00131594413638978,0,0,0,0,0,0.438645967405639,0
5.004,0,0,0,0,0.00175458894932051,0,0,0,0,0,0.438643543009571,0
5.005,0,0,0,0,0.00219323099151612,0,0,0,0,0,0.438640425935476,0
5.006,0,0,0,0,0.00263186957030061,0,0,0,0,0,0.438636616188276,0
5.007,0,0,0,0,0.00307050399300351,0,0,0,0,0,0.438632113773986,0
5.008,0,0,0,0,0.00350913356696211,0,0,0,0,0,0.438626918699717,0
5.009,0,0,0,0,0.00394775759951889,0,0,0,0,0,0.438621030973672,0
5.01,0,0,0,0,0.0043863753980285,0,0,0,0,0,0.438614450605149,0
5.011,0,0,0,0,0.00482498626985231,0,0,0,0,0,0.438607177604539,0
5.012,0,0,0,0,0.00526358952236391,0,0,0,0,0,0.438599211983328,0
5.013,0,0,0,0,0.0057021844629495,0,0,0,0,0,0.438590553754093,0
5.014,0,0,0,0,0.0061407703990075,0,0,0,0,0,0.438581202930509,0
5.015,0,0,0,0,0.00657934663795053,0,0,0,0,0,0.43857115952734,0
5.016,0,0,0,0,0.00701791248720747,0,0,0,0,0,0.438560423560447,0
5.017,0,0,0,0,0.00745646725422237,0,0,0,0,0,0.438548995046783,0
5.018,0,0,0,0,0.007895010246458,0,0,0,0,0,0.438536874004395,0
5.019,0,0,0,0,0.00833354077139481,0,0,0,0,0,0.438524060452425,0
5.02,0,0,0,0,0.00877205813653294,0,0,0,0,0,0.438510554411107,0
5.021,0,0,0,0,0.00921056164939422,0,0,0,0,0,0.438496355901768,0
5.022,0,0,0,0,0.00964905061752146,0,0,0,0,0,0.43848146494683,0
5.023,0,0,0,0,0.0100875243484804,0,0,0,0,0,0.438465881569807,0
5.024,0,0,0,0,0.0105259821498621,0,0,0,0,0,0.438449605795309,0
5.025,0,0,0,0,0.0109644233292803,0,0,0,0,0,0.438432637649036,0
5.026,0,0,0,0,0.0114028471943784,0,0,0,0,0,0.438414977157784,0
5.027,0,0,0,0,0.011841253052824,0,0,0,0,0,0.438396624349441,0
5.028,0,0,0,0,0.0122796402123144,0,0,0,0,0,0.438377579252988,0
5.029,0,0,0,0,0.0127180079805772,0,0,0,0,0,0.438357841898501,0
5.03,0,0,0,0,0.0131563556653693,0,0,0,0,0,0.438337412317148,0
5.031,0,0,0,0,0.0135946825744798,0,0,0,0,0,0.438316290541189,0
5.032,0,0,0,0,0.0140329880157312,0,0,0,0,0,0.438294476603978,0
5.033,0,0,0,0,0.0144712712969787,0,0,0,0,0,0.438271970539963,0
5.034,0,0,0,0,0.0149095317261139,0,0,0,0,0,0.438248772384685,0
5.035,0,0,0,0,0.0153477686110634,0,0,0,0,0,0.438224882174775,0
5.036,0,0,0,0,0.015785981259791,0,0,0,0,0,0.43820029994796,0
5.037,0,0,0,0,0.0162241689802998,0,0,0,0,0,0.438175025743059,0
5.038,0,0,0,0,0.0166623310806315,0,0,0,0,0,0.438149059599983,0
5.039,0,0,0,0,0.0171004668688672,0,0,0,0,0,0.438122401559736,0
5.04,0,0,0,0,0.0175385756531325,0,0,0,0,0,0.438095051664415,0
5.041,0,0,0,0,0.017976656741592,0,0,0,0,0,0.438067009957209,0
5.042,0,0,0,0,0.0184147094424576,0,0,0,0,0,0.4380382764824,0
5.043,0,0,0,0,0.0188527330639832,0,0,0,0,0,0.438008851285361,0
5.044,0,0,0,0,0.0192907269144696,0,0,0,0,0,0.43797873441256,0
5.045,0,0,0,0,0.0197286903022654,0,0,0,0,0,0.437947925911555,0
5.046,0,0,0,0,0.0201666225357664,0,0,0,0,0,0.437916425830996,0
5.047,0,0,0,0,0.0206045229234174,0,0,0,0,0,0.437884234220627,0
5.048,0,0,0,0,0.0210423907737145,0,0,0,0,0,0.437851351131282,0
5.049,0,0,0,0,0.0214802253952041,0,0,0,0,0,0.437817776614889,0
5.05,0,0,0,0,0.0219180260964862,0,0,0,0,0,0.437783510724466,0
5.051,0,0,0,0,0.0223557921862133,0,0,0,0,0,0.437748553514124,0
5.052,0,0,0,0,0.0227935229730927,0,0,0,0,0,0.437712905039064,0
5.053,0,0,0,0,0.0232312177658885,0,0,0,0,0,0.437676565355582,0
5.054,0,0,0,0,0.0236688758734207,0,0,0,0,0,0.437639534521061,0
5.055,0,0,0,0,0.0241064966045663,0,0,0,0,0,0.437601812593979,0
5.056,0,0,0,0,0.0245440792682642,0,0,0,0,0,0.437563399633904,0
5.057,0,0,0,0,0.0249816231735101,0,0,0,0,0,0.437524295701496,0
5.058,0,0,0,0,0.0254191276293635,0,0,0,0,0,0.437484500858503,0
5.059,0,0,0,0,0.0258565919449447,0,0,0,0,0,0.437444015167769,0
5.06,0,0,0,0,0.0262940154294377,0,0,0,0,0,0.437402838693226,0
5.061,0,0,0,0,0.0267313973920915,0,0,0,0,0,0.437360971499896,0
5.062,0,0,0,0,0.0271687371422201,0,0,0,0,0,0.437318413653894,0
5.063,0,0,0,0,0.027606033989204,0,0,0,0,0,0.437275165222425,0
5.064,0,0,0,0,0.0280432872424924,0,0,0,0,0,0.437231226273783,0
5.065,0,0,0,0,0.0284804962116022,0,0,0,0,0,0.437186596877354,0
5.066,0,0,0,0,0.0289176602061212,0,0,0,0,0,0.437141277103615,0
5.067,0,0,0,0,0.0293547785357076,0,0,0,0,0,0.437095267024131,0
5.068,0,0,0,0,0.0297918505100916,0,0,0,0,0,0.437048566711558,0
5.069,0,0,0,0,0.0302288754390775,0,0,0,0,0,0.437001176239643,0
5.07,0,0,0,0,0.0306658526325433,0,0,0,0,0,0.436953095683221,0
5.071,0,0,0,0,0.031102781400441,0,0,0,0,0,0.436904325118219,0
5.072,0,0,0,0,0.0315396610528024,0,0,0,0,0,0.436854864621652,0
5.073,0,0,0,0,0.0319764908997333,0,0,0,0,0,0.436804714271624,0
5.074,0,0,0,0,0.0324132702514207,0,0,0,0,0,0.436753874147331,0
5.075,0,0,0,0,0.0328499984181302,0,0,0,0,0,0.436702344329054,0
5.076,0,0,0,0,0.0332866747102079,0,0,0,0,0,0.436650124898168,0
5.077,0,0,0,0,0.033723298438083,0,0,0,0,0,0.436597215937134,0
5.078,0,0,0,0,0.0341598689122668,0,0,0,0,0,0.436543617529501,0
5.079,0,0,0,0,0.0345963854433545,0,0,0,0,0,0.43648932975991,0
5.08,0,0,0,0,0.0350328473420277,0,0,0,0,0,0.436434352714088,0
5.081,0,0,0,0,0.0354692539190528,0,0,0,0,0,0.436378686478851,0
5.082,0,0,0,0,0.0359056044852848,0,0,0,0,0,0.436322331142104,0
5.083,0,0,0,0,0.0363418983516663,0,0,0,0,0,0.43626528679284,0
5.084,0,0,0,0,0.0367781348292295,0,0,0,0,0,0.436207553521139,0
5.085,0,0,0,0,0.0372143132290981,0,0,0,0,0,0.436149131418171,0
5.086,0,0,0,0,0.0376504328624867,0,0,0,0,0,0.436090020576191,0
5.087,0,0,0,0,0.0380864930407018,0,0,0,0,0,0.436030221088545,0
5.088,0,0,0,0,0.0385224930751466,0,0,0,0,0,0.435969733049662,0
5.089,0,0,0,0,0.038958432277316,0,0,0,0,0,0.435908556555063,0
5.09,0,0,0,0,0.0393943099588035,0,0,0,0,0,0.435846691701353,0
5.091,0,0,0,0,0.0398301254312984,0,0,0,0,0,0.435784138586225,0
5.092,0,0,0,0,0.0402658780065883,0,0,0,0,0,0.43572089730846,0
5.093,0,0,0,0,0.040701566996561,0,0,0,0,0,0.435656967967923,0
5.094,0,0,0,0,0.0411371917132037,0,0,0,0,0,0.435592350665569,0
5.095,0,0,0,0,0.0415727514686054,0,0,0,0,0,0.435527045503435,0
5.096,0,0,0,0,0.0420082455749583,0,0,0,0,0,0.43546105258465,0
5.097,0,0,0,0,0.0424436733445571,0,0,0,0,0,0.435394372013423,0
5.098,0,0,0,0,0.0428790340898026,0,0,0,0,0,0.435327003895053,0
5.099,0,0,0,0,0.0433143271232004,0,0,0,0,0,0.435258948335923,0
5.1,0,0,0,0,0.0437495517573632,0,0,0,0,0,0.435190205443503,0
5.101,0,0,0,0,0.0441847073050124,0,0,0,0,0,0.435120775326347,0
5.102,0,0,0,0,0.044619793078978,0,0,0,0,0,0.435050658094094,0
5.103,0,0,0,0,0.0450548083921993,0,0,0,0,0,0.434979853857468,0
5.104,0,0,0,0,0.0454897525577286,0,0,0,0,0,0.434908362728281,0
5.105,0,0,0,0,0.0459246248887292,0,0,0,0,0,0.434836184819425,0
5.106,0,0,0,0,0.0463594246984788,0,0,0,0,0,0.43476332024488,0
5.107,0,0,0,0,0.0467941513003689,0,0,0,0,0,0.434689769119709,0
5.108,0,0,0,0,0.0472288040079066,0,0,0,0,0,0.434615531560058,0
5.109,0,0,0,0,0.0476633821347165,0,0,0,0,0,0.43454060768316,0
5.11,0,0,0,0,0.0480978849945401,0,0,0,0,0,0.434464997607329,0
5.111,0,0,0,0,0.0485323119012378,0,0,0,0,0,0.434388701451964,0
5.112,0,0,0,0,0.0489666621687909,0,0,0,0,0,0.434311719337547,0
5.113,0,0,0,0,0.0494009351113003,0,0,0,0,0,0.434234051385643,0
5.114,0,0,0,0,0.0498351300429905,0,0,0,0,0,0.434155697718901,0
5.115,0,0,0,0,0.0502692462782079,0,0,0,0,0,0.434076658461051,0
5.116,0,0,0,0,0.0507032831314237,0,0,0,0,0,0.433996933736908,0
5.117,0,0,0,0,0.0511372399172348,0,0,0,0,0,0.433916523672367,0
5.118,0,0,0,0,0.0515711159503644,0,0,0,0,0,0.433835428394407,0
5.119,0,0,0,0,0.052004910545662,0,0,0,0,0,0.433753648031089,0
5.12,0,0,0,0,0.0524386230181077,0,0,0,0,0,0.433671182711555,0
5.121,0,0,0,0,0.0528722526828097,0,0,0,0,0,0.433588032566029,0
5.122,0,0,0,0,0.0533057988550081,0,0,0,0,0,0.433504197725816,0
5.123,0,0,0,0,0.0537392608500741,0,0,0,0,0,0.433419678323303,0
5.124,0,0,0,0,0.0541726379835116,0,0,0,0,0,0.433334474491958,0
5.125,0,0,0,0,0.0546059295709598,0,0,0,0,0,0.43324858636633,0
5.126,0,0,0,0,0.0550391349281916,0,0,0,0,0,0.433162014082046,0
5.127,0,0,0,0,0.0554722533711164,0,0,0,0,0,0.433074757775817,0
5.128,0,0,0,0,0.0559052842157817,0,0,0,0,0,0.432986817585433,0
5.129,0,0,0,0,0.0563382267783721,0,0,0,0,0,0.432898193649762,0
5.13,0,0,0,0,0.0567710803752127,0,0,0,0,0,0.432808886108755,0
5.131,0,0,0,0,0.0572038443227683,0,0,0,0,0,0.432718895103439,0
5.132,0,0,0,0,0.0576365179376453,0,0,0,0,0,0.432628220775924,0
5.133,0,0,0,0,0.058069100536594,0,0,0,0,0,0.432536863269396,0
5.134,0,0,0,0,0.0585015914365064,0,0,0,0,0,0.432444822728121,0
5.135,0,0,0,0,0.0589339899544203,0,0,0,0,0,0.432352099297444,0
5.136,0,0,0,0,0.0593662954075201,0,0,0,0,0,0.432258693123788,0
5.137,0,0,0,0,0.0597985071131359,0,0,0,0,0,0.432164604354653,0
5.138,0,0,0,0,0.060230624388747,0,0,0,0,0,0.432069833138619,0
5.139,0,0,0,0,0.0606626465519809,0,0,0,0,0,0.431974379625343,0
5.14,0,0,0,0,0.0610945729206154,0,0,0,0,0,0.431878243965558,0
5.141,0,0,0,0,0.0615264028125804,0,0,0,0,0,0.431781426311077,0
5.142,0,0,0,0,0.0619581355459568,0,0,0,0,0,0.431683926814786,0
5.143,0,0,0,0,0.0623897704389805,0,0,0,0,0,0.431585745630652,0
5.144,0,0,0,0,0.0628213068100407,0,0,0,0,0,0.431486882913716,0
5.145,0,0,0,0,0.0632527439776823,0,0,0,0,0,0.431387338820095,0
5.146,0,0,0,0,0.0636840812606076,0,0,0,0,0,0.431287113506983,0
