time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate,gripper
1.13,0,-0.393238483659957,0.000326937453648257,0,0.785764566484321,0,0.026
1.14,0,-0.393257536270949,0.000338482089613679,0,0.785777507819873,0,0.026
1.15,0,-0.393277081225198,0.000350324814599901,0,0.785790783529103,0,0.026
1.16,0,-0.393297126515985,0.000362470453457442,0,0.785804399037763,0,0.026
1.17,0,-0.393317680183217,0.000374923858406928,0,0.785818359803104,0,0.026
1.18,0,-0.39333875031286,0.000387689908667166,0,0.785832671313484,0,0.026
1.19,0,-0.393360345036371,0.000400773510080998,0,0.785847339087976,0,0.026
1.2,0,-0.39338247253012,0.000414179594737607,0,0.785862368675973,0,0.026
1.21,0,-0.393405141014822,0.000427913120593482,0,0.785877765656792,0,0.026
1.22,0,-0.393428358754952,0.00044197907109006,0,0.785893535639272,0,0.026
1.23,0,-0.393452134058163,0.000456382454769144,0,0.785909684261373,0,0.026
1.24,0,-0.393476475274705,0.00047112830488566,0,0.785926217189776,0,0.026
1.25,0,-0.393501390796832,0.000486221679018184,0,0.785943140119472,0,0.026
1.26,0,-0.393526889058213,0.000501667658677041,0,0.785960458773354,0,0.026
1.27,0,-0.393552978533336,0.000517471348909726,0,0.78597817890181,0,0.026
1.28,0,-0.393579667736915,0.000533637877904336,0,0.785996306282308,0,0.026
1.29,0,-0.393606965223283,0.000550172396589887,0,0.786014846718983,0,0.026
1.3,0,-0.393634879585797,0.000567080078235527,0,0.786033806042219,0,0.026
1.31,0,-0.393663419456227,0.000584366118046187,0,0.786053190108231,0,0.026
1.32,0,-0.393692593504147,0.000602035732756467,0,0.786073004798644,0,0.026
1.33,0,-0.393722410436328,0.000620094160222517,0,0.786093256020072,0,0.026
1.34,0,-0.393752878996123,0.00063854665901103,0,0.786113949703692,0,0.026
1.35,0,-0.393784007962848,0.00065739850798624,0,0.786135091804817,0,0.026
1.36,0,-0.393815806151166,0.00067665500589581,0,0.78615668830247,0,0.026
1.37,0,-0.393848282410465,0.000696321470952055,0,0.786178745198954,0,0.026
1.38,0,-0.393881445624231,0.000716403240413388,0,0.786201268519417,0,0.026
1.39,0,-0.393915304709427,0.000736905670163102,0,0.78622426431142,0,0.026
1.4,0,-0.393949868615862,0.00075783413428504,0,0.786247738644505,0,0.026
1.41,0,-0.393985146325556,0.000779194024637941,0,0.78627169760975,0,0.026
1.42,0,-0.394021146852112,0.000800990750427999,0,0.78629614731934,0,0.026
1.43,0,-0.39405787924008,0.000823229737778985,0,0.786321093906117,0,0.026
1.44,0,-0.394095352564314,0.000845916429299931,0,0.786346543523146,0,0.026
1.45,0,-0.394133575929338,0.000869056283652359,0,0.786372502343265,0,0.026
1.46,0,-0.394172558468701,0.000892654775113966,0,0.786398976558644,0,0.026
1.47,0,-0.394212309344331,0.000916717393140754,0,0.786425972380336,0,0.026
1.48,0,-0.394252837745893,0.000941249641928044,0,0.786453496037827,0,0.026
1.49,0,-0.394294152890138,0.000966257039969054,0,0.786481553778593,0,0.026
1.5,0,-0.394336264020253,0.000991745119611476,0,0.786510151867641,0,0.026
1.51,0,-0.394379180405209,0.00101771942661294,0,0.786539296587058,0,0.026
1.52,0,-0.394422911339109,0.00104418551969404,0,0.786568994235563,0,0.026
1.53,0,-0.394467466140527,0.00107114897008959,0,0.786599251128044,0,0.026
1.54,0,-0.394512854151858,0.00109861536109918,0,0.786630073595104,0,0.026
1.55,0,-0.394559084738653,0.00112659028763423,0,0.786661467982604,0,0.026
1.56,0,-0.394606167288959,0.00115507935576614,0,0.786693440651203,0,0.026
1.57,0,-0.39465411121266,0.00118408818226928,0,0.786725997975899,0,0.026
1.58,0,-0.394702925940809,0.00121362239416606,0,0.786759146345563,0,0.026
1.59,0,-0.394752620924964,0.00124368762826726,0,0.786792892162482,0,0.026
1.6,0,-0.39480320563652,0.00127428953071357,0,0.78682724184189,0,0.026
1.61,0,-0.394854689566043,0.00130543375651321,0,0.786862201811506,0,0.026
1.62,0,-0.394907082222599,0.00133712596908014,0,0.786897778511067,0,0.026
1.63,0,-0.39496039313308,0.00136937183976932,0,0.78693397839186,0,0.026
1.64,0,-0.395014631841535,0.00140217704741169,0,0.786970807916257,0,0.026
1.65,0,-0.395069807908497,0.00143554727784706,0,0.787008273557242,0,0.026
1.66,0,-0.395125930910304,0.00146948822345599,0,0.787046381797942,0,0.026
1.67,0,-0.395183010438426,0.00150400558269065,0,0.787085139131159,0,0.026
1.68,0,-0.395241056098789,0.00153910505960314,0,0.787124552058894,0,0.026
1.69,0,-0.395300077511092,0.00157479236337527,0,0.787164627091878,0,0.026
1.7,0,-0.395360084308133,0.00161107320784398,0,0.787205370749096,0,0.026
1.71,0,-0.395421086135126,0.00164795331102757,0,0.787246789557315,0,0.026
1.72,0,-0.395483092649023,0.00168543839465068,0,0.787288890050609,0,0.026
1.73,0,-0.395546113517827,0.00172353418366739,0,0.78733167876988,0,0.026
1.74,0,-0.395610158419914,0.00176224640578421,0,0.787375162262388,0,0.026
1.75,0,-0.395675237043349,0.00180158079098142,0,0.787419347081267,0,0.026
1.76,0,-0.395741359085198,0.0018415430710334,0,0.787464239785056,0,0.026
1.77,0,-0.39580853425085,0.00188213897902884,0,0.787509846937213,0,0.026
1.78,0,-0.395876772253325,0.00192337424888883,0,0.787556175105641,0,0.026
1.79,0,-0.395946082812592,0.00196525461488556,0,0.787603230862209,0,0.026
1.8,0,-0.396016475654882,0.00200778581115862,0,0.78765102078227,0,0.026
1.81,0,-0.396087960512002,0.00205097357123191,0,0.787699551444186,0,0.026
1.82,0,-0.396160547120643,0.00209482362752883,0,0.787748829428842,0,0.026
1.83,0,-0.396234245221699,0.00213934171088764,0,0.787798861319171,0,0.026
1.84,0,-0.396309064559576,0.00218453355007536,0,0.78784965369967,0,0.026
1.85,0,-0.396385014881502,0.00223040487130105,0,0.787901213155918,0,0.026
1.86,0,-0.396462105936842,0.00227696139772932,0,0.787953546274098,0,0.026
1.87,0,-0.396540347476407,0.00232420884899293,0,0.788006659640515,0,0.026
1.88,0,-0.396619749251768,0.00237215294070431,0,0.788060559841111,0,0.026
1.89,0,-0.396700321014564,0.00242079938396728,0,0.788115253460988,0,0.026
1.9,0,-0.396782072515816,0.00247015388488808,0,0.788170747083922,0,0.026
1.91,0,-0.396865013505236,0.00252022214408626,0,0.788227047291884,0,0.026
1.92,0,-0.396949153730541,0.00257100985620456,0,0.788284160664556,0,0.026
1.93,0,-0.397034502936764,0.00262252270941959,0,0.788342093778852,0,0.026
1.94,0,-0.397121070865562,0.00267476638495151,0,0.788400853208432,0,0.026
1.95,0,-0.397208867254535,0.0027277465565731,0,0.788460445523224,0,0.026
1.96,0,-0.397297901836532,0.00278146889011949,0,0.78852087728894,0,0.026
1.97,0,-0.397388184338966,0.00283593904299811,0,0.788582155066597,0,0.026
1.98,0,-0.397479724483128,0.00289116266369688,0,0.788644285412033,0,0.026
1.99,0,-0.397572531983498,0.00294714539129343,0,0.788707274875427,0,0.026
2,0,-0.397666616547063,0.00300389285496511,0,0.78877113000082,0,0.026
2.01,0,-0.397761987872626,0.00306141067349713,0,0.788835857325632,0,0.026
2.02,0,-0.397858655650128,0.00311970445479254,0,0.788901463380183,0,0.026
2.03,0,-0.397956629559954,0.003178779795381,0,0.788967954687213,0,0.026
2.04,0,-0.398055919272262,0.00323864227992882,0,0.789035337761403,0,0.026
2.05,0,-0.398156534446287,0.00329929748074881,0,0.789103619108897,0,0.026
2.06,0,-0.398258484729671,0.0033607509573092,0,0.789172805226822,0,0.026
2.07,0,-0.398361779757771,0.00342300825574532,0,0.789242902602812,0,0.026
2.08,0,-0.398466429152988,0.00348607490836933,0,0.789313917714527,0,0.026
2.09,0,-0.398572442524081,0.00354995643318151,0,0.789385857029181,0,0.026
2.1,0,-0.398679829465491,0.00361465833338176,0,0.789458727003065,0,0.026
2.11,0,-0.398788599556664,0.00368018609688131,0,0.789532534081068,0,0.026
2.12,0,-0.398898762361376,0.00374654519581535,0,0.789607284696206,0,0.026
2.13,0,-0.399010327427054,0.00381374108605587,0,0.789682985269149,0,0.026
2.14,0,-0.399123304284105,0.00388177920672533,0,0.789759642207742,0,0.026
2.15,0,-0.399237702445242,0.00395066497971092,0,0.789837261906539,0,0.026
2.16,0,-0.399353531404815,0.00402040380917951,0,0.78991585074633,0,0.026
2.17,0,-0.399470800638137,0.004091001081093,0,0.789995415093667,0,0.026
2.18,0,-0.399589519600818,0.00416246216272537,0,0.790075961300399,0,0.026
2.19,0,-0.399709697728097,0.00423479240217967,0,0.790157495703199,0,0.026
2.2,0,-0.399831344434175,0.0043079971279058,0,0.790240024623101,0,0.026
2.21,0,-0.399954469111554,0.00438208164822068,0,0.79032355436503,0,0.026
2.22,0,-0.400079081130372,0.00445705125082702,0,0.790408091217335,0,0.026
2.23,0,-0.400205189837739,0.00453291120233551,0,0.79049364145133,0,0.026
2.24,0,-0.400332804557085,0.00460966674778612,0,0.790580211320827,0,0.026
2.25,0,-0.400461934587494,0.004687323110172,0,0.790667807061671,0,0.026
2.26,0,-0.400592589203055,0.00476588548996321,0,0.790756434891287,0,0.026
2.27,0,-0.400724777652203,0.00484535906463285,0,0.790846101008211,0,0.026
2.28,0,-0.400858509157071,0.00492574898818415,0,0.79093681159164,0,0.026
2.29,0,-0.400993792912834,0.0050070603906775,0,0.79102857280097,0,0.026
2.3,0,-0.401130638087068,0.00508929837776101,0,0.791121390775339,0,0.026
2.31,0,-0.401269053819096,0.00517246803020094,0,0.79121527163318,0,0.026
2.32,0,-0.40140904921935,0.00525657440341359,0,0.791310221471758,0,0.026
2.33,0,-0.401550633368725,0.00534162252699993,0,0.791406246366726,0,0.026
2.34,0,-0.40169381531794,0.00542761740428016,0,0.791503352371674,0,0.026
2.35,0,-0.401838604086902,0.00551456401183076,0,0.791601545517677,0,0.026
2.36,0,-0.401985008664067,0.00560246729902308,0,0.791700831812851,0,0.026
2.37,0,-0.402133038005808,0.00569133218756307,0,0.79180121724191,0,0.026
2.38,0,-0.402282701035787,0.00578116357103359,0,0.791902707765715,0,0.026
2.39,0,-0.402434006644321,0.00587196631443748,0,0.79200530932084,0,0.026
2.4,0,-0.40258696368776,0.00596374525374327,0,0.792109027819129,0,0.026
2.41,0,-0.402741580987864,0.00605650519543238,0,0.792213869147254,0,0.026
2.42,0,-0.402897867331176,0.00615025091604776,0,0.792319839166285,0,0.026
2.43,0,-0.40305583146841,0.00624498716174576,0,0.792426943711249,0,0.026
2.44,0,-0.403215482113832,0.00634071864784852,0,0.792535188590699,0,0.026
2.45,0,-0.403376827944647,0.00643745005839896,0,0.792644579586287,0,0.026
2.46,0,-0.403539877600388,0.00653518604571829,0,0.792755122452328,0,0.026
2.47,0,-0.403704639682309,0.00663393122996497,0,0.792866822915376,0,0.026
2.48,0,-0.40387112275278,0.00673369019869646,0,0.792979686673801,0,0.026
2.49,0,-0.404039335334684,0.00683446750643196,0,0.79309371939736,0,0.026
2.5,0,-0.404209285910817,0.00693626767421968,0,0.793208926726782,0,0.026
2.51,0,-0.404380982923293,0.00703909518920381,0,0.793325314273344,0,0.026
2.52,0,-0.404554434772952,0.00714295450419539,0,0.793442887618458,0,0.026
2.53,0,-0.404729649818765,0.00724785003724565,0,0.793561652313252,0,0.026
2.54,0,-0.404906636377252,0.00735378617122046,0,0.793681613878162,0,0.026
2.55,0,-0.405085402721893,0.00746076725337924,0,0.793802777802517,0,0.026
2.56,0,-0.40526595708255,0.00756879759495471,0,0.793925149544133,0,0.026
2.57,0,-0.405448307644887,0.00767788147073539,0,0.794048734528909,0,0.026
2.58,0,-0.405632462549798,0.00778802311865262,0,0.794173538150418,0,0.026
2.59,0,-0.405818429892833,0.0078992267393671,0,0.794299565769513,0,0.026
2.6,0,-0.40600621772363,0.00801149649586036,0,0.794426822713921,0,0.026
2.61,0,-0.406195834045352,0.00812483651302948,0,0.794555314277853,0,0.026
2.62,0,-0.406387286814123,0.00823925087728189,0,0.794685045721603,0,0.026
2.63,0,-0.406580583938475,0.0083547436361357,0,0.794816022271164,0,0.026
2.64,0,-0.406775733278787,0.00847131879782176,0,0.794948249117833,0,0.026
2.65,0,-0.406972742646738,0.00858898033088845,0,0.795081731417829,0,0.026
2.66,0,-0.40717161980476,0.00870773216380999,0,0.795216474291904,0,0.026
2.67,0,-0.407372372465492,0.0088275781845974,0,0.795352482824967,0,0.026
2.68,0,-0.407575008291241,0.00894852224041282,0,0.795489762065702,0,0.026
2.69,0,-0.407779534893446,0.00907056813718649,0,0.795628317026193,0,0.026
2.7,0,-0.407985959832144,0.00919371963923726,0,0.795768152681553,0,0.026
2.71,0,-0.408194290615442,0.00931798046889604,0,0.795909273969546,0,0.026
2.72,0,-0.408404534698992,0.00944335430613269,0,0.79605168579023,0,0.026
2.73,0,-0.408616699485469,0.00956984478818618,0,0.796195393005582,0,0.026
2.74,0,-0.408830792324053,0.00969745550919726,0,0.796340400439141,0,0.026
2.75,0,-0.409046820509916,0.00982619001984614,0,0.79648671287565,0,0.026
2.76,0,-0.409264791283714,0.00995605182699161,0,0.796634335060693,0,0.026
2.77,0,-0.409484711831077,0.0100870443933147,0,0.796783271700349,0,0.026
2.78,0,-0.409706589282113,0.0102191711369665,0,0.796933527460836,0,0.026
2.79,0,-0.409930430710906,0.0103524354312174,0,0.797085106968164,0,0.026
2.8,0,-0.410156243135024,0.010486840604112,0,0.797238014807793,0,0.026
2.81,0,-0.410384033515029,0.0106223899381259,0,0.79739225552429,0,0.026
2.82,0,-0.410613808753995,0.0107590866698279,0,0.797547833620986,0,0.026
2.83,0,-0.410845575697022,0.0108969339895439,0,0.797704753559649,0,0.026
2.84,0,-0.411079341130762,0.0110359350410258,0,0.797863019760142,0,0.026
2.85,0,-0.411315111782947,0.0111760929211244,0,0.798022636600102,0,0.026
2.86,0,-0.41155289432192,0.0113174106794642,0,0.798183608414606,0,0.026
2.87,0,-0.41179269535617,0.0114598913181247,0,0.798345939495854,0,0.026
2.88,0,-0.412034521433875,0.011603537791323,0,0.798509634092847,0,0.026
2.89,0,-0.412278379042445,0.0117483530051021,0,0.798674696411068,0,0.026
2.9,0,-0.412524274608071,0.0118943398170221,0,0.798841130612173,0,0.026
2.91,0,-0.412772214495281,0.0120415010358558,0,0.799008940813677,0,0.026
2.92,0,-0.413022205006495,0.0121898394212887,0,0.799178131088647,0,0.026
2.93,0,-0.413274252381593,0.0123393576836214,0,0.799348705465403,0,0.026
2.94,0,-0.413528362797476,0.0124900584834779,0,0.799520667927213,0,0.026
2.95,0,-0.413784542367642,0.0126419444315175,0,0.799694022411999,0,0.026
2.96,0,-0.414042797141764,0.0127950180881499,0,0.79986877281204,0,0.026
2.97,0,-0.414303133105266,0.0129492819632557,0,0.800044922973687,0,0.026
2.98,0,-0.414565556178914,0.0131047385159104,0,0.800222476697072,0,0.026
2.99,0,-0.414830072218403,0.0132613901541127,0,0.800401437735829,0,0.026
3,0,-0.415096687013955,0.0134192392345173,0,0.80058180979681,0,0.026
3.01,0,-0.415365406289919,0.0135782880621717,0,0.800763596539811,0,0.026
3.02,0,-0.415636235704373,0.0137385388902575,0,0.800946801577301,0,0.026
3.03,0,-0.415909180848738,0.013899993919836,0,0.801131428474149,0,0.026
3.04,0,-0.41618424724739,0.0140626552995983,0,0.801317480747364,0,0.026
3.05,0,-0.416461440357278,0.0142265251256192,0,0.801504961865827,0,0.026
3.06,0,-0.416740765567555,0.014391605441117,0,0.801693875250037,0,0.026
3.07,0,-0.417022228199198,0.0145578982362159,0,0.801884224271855,0,0.026
3.08,0,-0.417305833504649,0.0147254054477143,0,0.802076012254254,0,0.026
3.09,0,-0.417591586667455,0.0148941289588571,0,0.802269242471069,0,0.026
3.1,0,-0.417879492801905,0.015064070599112,0,0.802463918146757,0,0.026
3.11,0,-0.418169556952688,0.0152352321439523,0,0.802660042456154,0,0.026
3.12,0,-0.418461784094542,0.0154076153146416,0,0.802857618524242,0,0.026
3.13,0,-0.418756179131914,0.0155812217780248,0,0.803056649425913,0,0.026
3.14,0,-0.419052746898627,0.0157560531463245,0,0.803257138185743,0,0.026
3.15,0,-0.419351492157547,0.0159321109769396,0,0.803459087777767,0,0.026
3.16,0,-0.41965241960026,0.0161093967722511,0,0.803662501125256,0,0.026
3.17,0,-0.41995553384675,0.0162879119794314,0,0.803867381100503,0,0.026
3.18,0,-0.420260839445086,0.0164676579902576,0,0.804073730524607,0,0.026
3.19,0,-0.420568340871111,0.0166486361409321,0,0.804281552167262,0,0.026
3.2,0,-0.420878042528139,0.0168308477119054,0,0.804490848746557,0,0.026
3.21,0,-0.421189948746655,0.0170142939277046,0,0.80470162292877,0,0.026
3.22,0,-0.42150406378402,0.0171989759567678,0,0.804913877328168,0,0.026
3.23,0,-0.421820391824187,0.0173848949112815,0,0.805127614506821,0,0.026
3.24,0,-0.422138936977409,0.0175720518470243,0,0.805342836974403,0,0.026
3.25,0,-0.422459703279973,0.0177604477632147,0,0.805559547188011,0,0.026
3.26,0,-0.422782694693918,0.0179500836023649,0,0.805777747551984,0,0.026
3.27,0,-0.423107915106769,0.0181409602501376,0,0.805997440417718,0,0.026
3.28,0,-0.423435368331281,0.0183330785352102,0,0.806218628083502,0,0.026
3.29,0,-0.423765058105177,0.0185264392291417,0,0.806441312794338,0,0.026
3.3,0,-0.424096988090897,0.0187210430462463,0,0.806665496741783,0,0.026
3.31,0,-0.424431161875358,0.0189168906434706,0,0.806891182063779,0,0.026
3.32,0,-0.424767582969707,0.0191139826202775,0,0.807118370844502,0,0.026
3.33,0,-0.425106254809091,0.0193123195185329,0,0.807347065114204,0,0.026
3.34,0,-0.425447180752424,0.0195119018224001,0,0.807577266849064,0,0.026
3.35,0,-0.425790364082168,0.0197127299582369,0,0.807808977971043,0,0.026
3.36,0,-0.426135808004113,0.0199148042944989,0,0.80804220034774,0,0.026
3.37,0,-0.42648351564716,0.0201181251416484,0,0.808276935792257,0,0.026
3.38,0,-0.426833490063121,0.0203226927520667,0,0.808513186063061,0,0.026
