time,waist,shoulder,elbow,forearm_roll,wrist_angle,wrist_rotate,waist_d,shoulder_d,elbow_d,forearm_roll_d,wrist_angle_d,wrist_rotate_d,gripper
5.484,0,-0.273028830240179,0.116012602426804,0,0.060938003716635,0,0,0.30460430419364,-0.284124868454462,0,-0.123933471803894,0,0.026
5.485,0,-0.272724225935985,0.115728477558349,0,0.0608140702448311,0,0,0.304594330236979,-0.283955494093061,0,-0.12383708071047,0,0.026
5.486,0,-0.272419631605748,0.115444522064256,0,0.0606902331641207,0,0,0.304583703188157,-0.283785621746631,0,-0.123740500779416,0,0.026
5.487,0,-0.27211504790256,0.11516073644251,0,0.0605664926633413,0,0,0.304572423638023,-0.283615252089676,0,-0.123643732491736,0,0.026
5.488,0,-0.271810475478922,0.11487712119042,0,0.0604428489308495,0,0,0.304560492178647,-0.283444385798629,0,-0.123546776328729,0,0.026
5.489,0,-0.271505914986743,0.114593676804621,0,0.0603193021545208,0,0,0.304547909404754,-0.283273023551844,0,-0.123449632772014,0,0.026
5.49,0,-0.271201367077338,0.11431040378107,0,0.0601958525217488,0,0,0.304534675912448,-0.283101166029507,0,-0.123352302303468,0,0.026
5.491,0,-0.270896832401426,0.11402730261504,0,0.0600725002194453,0,0,0.304520792300917,-0.282928813914082,0,-0.123254785405443,0,0.026
5.492,0,-0.270592311609125,0.113744373801126,0,0.0599492454340399,0,0,0.304506259170272,-0.282755967889387,0,-0.123157082560337,0,0.026
5.493,0,-0.270287805349955,0.113461617833237,0,0.0598260883514795,0,0,0.304491077123635,-0.282582628642059,0,-0.123059194251242,0,0.026
5.494,0,-0.269983314272831,0.113179035204594,0,0.0597030291572283,0,0,0.304475246764828,-0.282408796858968,0,-0.122961120960827,0,0.026
5.495,0,-0.269678839026066,0.112896626407736,0,0.0595800680362675,0,0,0.304458768702137,-0.282234473231711,0,-0.122862863173269,0,0.026
5.496,0,-0.269374380257364,0.112614391934504,0,0.0594572051730942,0,0,0.304441643542348,-0.282059658450095,0,-0.122764421371439,0,0.026
5.497,0,-0.269069938613822,0.112332332276054,0,0.0593344407517227,0,0,0.304423871898159,-0.281884353209609,0,-0.122665796040136,0,0.026
5.498,0,-0.268765514741924,0.112050447922844,0,0.0592117749556826,0,0,0.304405454381821,-0.281708558205648,0,-0.122566987663572,0,0.026
5.499,0,-0.268461109287542,0.111768739364639,0,0.059089207968019,0,0,0.304386391607517,-0.281532274134631,0,-0.122467996725882,0,0.026
5.5,0,-0.268156722895934,0.111487207090504,0,0.0589667399712932,0,0,0.304366684193123,-0.281355501697456,0,-0.122368823712581,0,0.026
5.501,0,-0.267852356211741,0.111205851588807,0,0.0588443711475806,0,0,0.30434633275689,-0.281178241594545,0,-0.122269469108454,0,0.026
5.502,0,-0.267548009878984,0.110924673347212,0,0.0587221016784721,0,0,0.304325337919979,-0.281000494529579,0,-0.122169933399145,0,0.026
5.503,0,-0.267243684541064,0.110643672852683,0,0.058599931745073,0,0,0.304303700305654,-0.280822261208129,0,-0.122070217070575,0,0.026
5.504,0,-0.266939380840759,0.110362850591475,0,0.0584778615280024,0,0,0.304281420538579,-0.280643542336856,0,-0.121970320608595,0,0.026
5.505,0,-0.26663509942022,0.110082207049138,0,0.0583558912073938,0,0,0.304258499245359,-0.280464338624425,0,-0.121870244499377,0,0.026
5.506,0,-0.266330840920975,0.109801742710513,0,0.0582340209628944,0,0,0.304234937055917,-0.280284650782992,0,-0.121769989230048,0,0.026
5.507,0,-0.266026605983919,0.10952145805973,0,0.0581122509736644,0,0,0.304210734600333,-0.28010447952409,0,-0.121669555286932,0,0.026
5.508,0,-0.265722395249318,0.109241353580206,0,0.0579905814183775,0,0,0.304185892512333,-0.279923825563492,0,-0.121568943157621,0,0.026
5.509,0,-0.265418209356806,0.108961429754643,0,0.0578690124752198,0,0,0.304160411426289,-0.279742689616991,0,-0.121468153329179,0,0.026
5.51,0,-0.26511404894538,0.108681687065026,0,0.0577475443218907,0,0,0.3041342919797,-0.279561072403856,0,-0.121367186289608,0,0.026
5.511,0,-0.2648099146534,0.108402125992622,0,0.057626177135601,0,0,0.304107534810988,-0.279378974643842,0,-0.121266042526577,0,0.026
5.512,0,-0.264505807118589,0.108122747017978,0,0.0575049110930745,0,0,0.304080140561619,-0.279196397059769,0,-0.12116472252852,0,0.026
5.513,0,-0.264201726978028,0.107843550620918,0,0.057383746370546,0,0,0.304052109874306,-0.279013340375693,0,-0.121063226783848,0,0.026
5.514,0,-0.263897674868153,0.107564537280543,0,0.0572626831437621,0,0,0.304023443394054,-0.27882980531765,0,-0.120961555781278,0,0.026
5.515,0,-0.263593651424759,0.107285707475225,0,0.0571417215879808,0,0,0.30399414176717,-0.278645792613208,0,-0.120859710009619,0,0.026
5.516,0,-0.263289657282992,0.107007061682612,0,0.0570208618779712,0,0,0.303964205643785,-0.278461302993297,0,-0.120757689958584,0,0.026
5.517,0,-0.262985693077348,0.106728600379619,0,0.0569001041880126,0,0,0.303933635673805,-0.278276337189013,0,-0.120655496117385,0,0.026
5.518,0,-0.262681759441674,0.10645032404243,0,0.0567794486918952,0,0,0.303902432509773,-0.278090895933381,0,-0.120553128975519,0,0.026
5.519,0,-0.262377857009165,0.106172233146496,0,0.0566588955629197,0,0,0.303870596806965,-0.277904979962738,0,-0.120450589023337,0,0.026
5.52,0,-0.262073986412358,0.105894328166533,0,0.0565384449738964,0,0,0.303838129222628,-0.277718590014691,0,-0.120347876751183,0,0.026
5.521,0,-0.261770148283135,0.105616609576519,0,0.0564180970971452,0,0,0.303805030414453,-0.2775317268277,0,-0.120244992649198,0,0.026
5.522,0,-0.261466343252721,0.105339077849691,0,0.056297852104496,0,0,0.30377130104353,-0.277344391143267,0,-0.120141937208271,0,0.026
5.523,0,-0.261162571951677,0.105061733458548,0,0.0561777101672877,0,0,0.303736941772872,-0.277156583704854,0,-0.120038710919568,0,0.026
5.524,0,-0.260858835009904,0.104784576874843,0,0.0560576714563682,0,0,0.30370195326599,-0.276968305256113,0,-0.119935314273773,0,0.026
5.525,0,-0.260555133056638,0.104507608569587,0,0.0559377361420944,0,0,0.3036663361902,-0.276779556544924,0,-0.119831747762812,0,0.026
5.526,0,-0.260251466720448,0.104230829013042,0,0.0558179043943316,0,0,0.303630091213879,-0.276590338319476,0,-0.119728011878189,0,0.026
5.527,0,-0.259947836629234,0.103954238674722,0,0.0556981763824534,0,0,0.303593219006824,-0.276400651330113,0,-0.119624107111745,0,0.026
5.528,0,-0.259644243410227,0.103677838023392,0,0.0555785522753416,0,0,0.303555720242308,-0.27621049632972,0,-0.119520033955863,0,0.026
5.529,0,-0.259340687689985,0.103401627527063,0,0.0554590322413858,0,0,0.303517595593599,-0.276019874071579,0,-0.119415792902512,0,0.026
5.53,0,-0.259037170094391,0.103125607652991,0,0.0553396164484833,0,0,0.303478845737665,-0.275828785312658,0,-0.119311384444671,0,0.026
5.531,0,-0.258733691248654,0.102849778867678,0,0.0552203050640386,0,0,0.303439471351815,-0.275637230810258,0,-0.119206809074886,0,0.026
5.532,0,-0.258430251777302,0.102574141636868,0,0.0551010982549637,0,0,0.30339947311598,-0.275445211323539,0,-0.119102067285941,0,0.026
5.533,0,-0.258126852304186,0.102298696425545,0,0.0549819961876778,0,0,0.303358851713558,-0.275252727615997,0,-0.118997159571887,0,0.026
5.534,0,-0.257823493452472,0.102023443697929,0,0.0548629990281059,0,0,0.303317607826966,-0.275059780449321,0,-0.118892086425433,0,0.026
5.535,0,-0.257520175844645,0.101748383917479,0,0.0547441069416804,0,0,0.303275742142034,-0.274866370589263,0,-0.118786848340442,0,0.026
5.536,0,-0.257216900102503,0.10147351754689,0,0.05462532009334,0,0,0.303233255346787,-0.2746724988031,0,-0.118681445810864,0,0.026
5.537,0,-0.256913666847157,0.101198845048087,0,0.0545066386475291,0,0,0.303190148131368,-0.274478165860168,0,-0.118575879330949,0,0.026
5.538,0,-0.256610476699025,0.100924366882227,0,0.0543880627681982,0,0,0.303146421185977,-0.274283372530522,0,-0.118470149394662,0,0.026
5.539,0,-0.256307330277839,0.100650083509696,0,0.0542695926188035,0,0,0.303102075204724,-0.27408811958717,0,-0.118364256496666,0,0.026
5.54,0,-0.256004228202634,0.100375995390109,0,0.0541512283623069,0,0,0.303057110882799,-0.273892407804454,0,-0.11825820113161,0,0.026
5.541,0,-0.255701171091752,0.100102102982305,0,0.0540329701611753,0,0,0.303011528917406,-0.273696237959178,0,-0.1181519837946,0,0.026
5.542,0,-0.255398159562834,0.0998284067443455,0,0.0539148181773807,0,0,0.302965330007437,-0.273499610828924,0,-0.118045604980507,0,0.026
5.543,0,-0.255095194232827,0.0995549071335166,0,0.0537967725724001,0,0,0.302918514853987,-0.273302527193786,0,-0.117939065184687,0,0.026
5.544,0,-0.254792275717973,0.0992816046063229,0,0.0536788335072155,0,0,0.302871084159317,-0.27310498783563,0,-0.117832364902649,0,0.026
5.545,0,-0.254489404633814,0.0990084996184872,0,0.0535610011423128,0,0,0.302823038628818,-0.272906993538069,0,-0.117725504630093,0,0.026
5.546,0,-0.254186581595185,0.0987355926249491,0,0.0534432756376827,0,0,0.302774378968672,-0.272708545086426,0,-0.117618484862839,0,0.026
5.547,0,-0.253883807216216,0.0984628840798626,0,0.0533256571528199,0,0,0.302725105887189,-0.272509643268133,0,-0.117511306097019,0,0.026
5.548,0,-0.253581082110329,0.0981903744365946,0,0.0532081458467229,0,0,0.302675220094609,-0.272310288871739,0,-0.117403968828666,0,0.026
5.549,0,-0.253278406890234,0.0979180641477228,0,0.0530907418778942,0,0,0.302624722303681,-0.272110482688942,0,-0.117296473554556,0,0.026
5.55,0,-0.252975782167931,0.0976459536650338,0,0.0529734454043396,0,0,0.302573613228098,-0.271910225512105,0,-0.117188820771159,0,0.026
5.551,0,-0.252673208554702,0.0973740434395216,0,0.0528562565835685,0,0,0.30252189358301,-0.271709518135043,0,-0.117081010974971,0,0.026
5.552,0,-0.252370686661119,0.0971023339213865,0,0.0527391755725935,0,0,0.302469564087015,-0.27150836135491,0,-0.11697304466332,0,0.026
5.553,0,-0.252068217097032,0.0968308255600316,0,0.0526222025279302,0,0,0.302416625459467,-0.271306755969506,0,-0.116864922333218,0,0.026
5.554,0,-0.251765800471573,0.0965595188040622,0,0.052505337605597,0,0,0.302363078421451,-0.271104702778556,0,-0.116756644481896,0,0.026
5.555,0,-0.251463437393151,0.0962884141012836,0,0.0523885809611151,0,0,0.302308923696532,-0.270902202583863,0,-0.116648211606882,0,0.026
5.556,0,-0.251161128469455,0.0960175118986996,0,0.0522719327495082,0,0,0.302254162009847,-0.27069925618927,0,-0.116539624205966,0,0.026
5.557,0,-0.250858874307445,0.0957468126425104,0,0.0521553931253022,0,0,0.302198794088012,-0.270495864399287,0,-0.116430882776638,0,0.026
5.558,0,-0.250556675513357,0.0954763167781111,0,0.0520389622425256,0,0,0.30214282065979,-0.270292028021539,0,-0.116321987817099,0,0.026
5.559,0,-0.250254532692697,0.0952060247500896,0,0.0519226402547085,0,0,0.302086242456071,-0.270087747864858,0,-0.11621293982548,0,0.026
5.56,0,-0.249952446450241,0.0949359370022246,0,0.051806427314883,0,0,0.302029060208376,-0.269883024739,0,-0.116103739299697,0,0.026
5.561,0,-0.249650417390033,0.0946660539774857,0,0.0516903235755833,0,0,0.301971274652384,-0.269677859457924,0,-0.115994386738854,0,0.026
5.562,0,-0.24934844611538,0.0943963761180277,0,0.0515743291888445,0,0,0.301912886523408,-0.269472252835097,0,-0.115884882641244,0,0.026
5.563,0,-0.249046533228857,0.0941269038651926,0,0.0514584443062032,0,0,0.301853896558629,-0.269266205685708,0,-0.115775227505289,0,0.026
5.564,0,-0.248744679332298,0.0938576376595068,0,0.0513426690786979,0,0,0.301794305498343,-0.269059718828414,0,-0.115665421830279,0,0.026
5.565,0,-0.2484428850268,0.0935885779406784,0,0.0512270036568677,0,0,0.301734114083686,-0.268852793082037,0,-0.115555466114979,0,0.026
5.566,0,-0.248141150912716,0.0933197251475963,0,0.0511114481907527,0,0,0.301673323058996,-0.268645429269304,0,-0.115445360859198,0,0.026
5.567,0,-0.247839477589657,0.093051079718327,0,0.0509960028298935,0,0,0.30161193316759,-0.26843762821098,0,-0.115335106561312,0,0.026
5.568,0,-0.24753786565649,0.0927826420901161,0,0.0508806677233322,0,0,0.301549945157452,-0.268229390733666,0,-0.115224703721559,0,0.026
5.569,0,-0.247236315711332,0.0925144126993824,0,0.0507654430196106,0,0,0.301487359776834,-0.268020717663076,0,-0.115114152839207,0,0.026
5.57,0,-0.246934828351556,0.0922463919817193,0,0.0506503288667714,0,0,0.301424177776467,-0.26781160982789,0,-0.115003454414164,0,0.026
5.571,0,-0.246633404173779,0.0919785803718915,0,0.0505353254123572,0,0,0.301360399908498,-0.267602068058045,0,-0.114892608946268,0,0.026
5.572,0,-0.246332043773871,0.0917109783038334,0,0.050420432803411,0,0,0.301296026926203,-0.267392093185094,0,-0.114781616935421,0,0.026
5.573,0,-0.246030747746944,0.0914435862106484,0,0.0503056511864756,0,0,0.301231059585831,-0.267181686042431,0,-0.114670478881714,0,0.026
5.574,0,-0.245729516687359,0.0911764045246059,0,0.0501909807075938,0,0,0.301165498645362,-0.26697084746629,0,-0.114559195285816,0,0.026
5.575,0,-0.245428351188713,0.0909094336771396,0,0.050076421512308,0,0,0.301099344863569,-0.266759578292825,0,-0.114447766647758,0,0.026
5.576,0,-0.24512725184385,0.0906426740988468,0,0.0499619737456603,0,0,0.301032599001118,-0.266547879360929,0,-0.114336193468105,0,0.026
5.577,0,-0.244826219244848,0.0903761262194859,0,0.0498476375521922,0,0,0.300965261821863,-0.266335751511537,0,-0.114224476247698,0,0.026
5.578,0,-0.244525253983027,0.0901097904679743,0,0.0497334130759445,0,0,0.300897334089535,-0.266123195586293,0,-0.114112615487044,0,0.026
5.579,0,-0.244224356648937,0.0898436672723881,0,0.0496193004604574,0,0,0.300828816570205,-0.265910212429138,0,-0.114000611687006,0,0.026
5.58,0,-0.243923527832367,0.0895777570599589,0,0.0495052998487704,0,0,0.300759710032849,-0.265696802886416,0,-0.113888465348865,0,0.026
5.581,0,-0.243622768122334,0.0893120602570724,0,0.0493914113834216,0,0,0.300690015246852,-0.265482967805168,0,-0.113776176973568,0,0.026
5.582,0,-0.243322078107087,0.0890465772892672,0,0.049277635206448,0,0,0.300619732983887,-0.265268708034454,0,-0.113663747062305,0,0.026
5.583,0,-0.243021458374103,0.0887813085812327,0,0.0491639714593857,0,0,0.300548864016555,-0.265054024424819,0,-0.113551176116266,0,0.026
5.584,0,-0.242720909510087,0.0885162545568078,0,0.0490504202832694,0,0,0.300477409120765,-0.26483891782945,0,-0.113438464637154,0,0.026
5.585,0,-0.242420432100966,0.0882514156389784,0,0.0489369818186323,0,0,0.300405369073028,-0.264623389102282,0,-0.113325613126363,0,0.026
5.586,0,-0.242120026731893,0.087986792249876,0,0.0488236562055059,0,0,0.300332744650968,-0.264407439098781,0,-0.113212622085304,0,0.026
5.587,0,-0.241819693987242,0.0877223848107773,0,0.0487104435834206,0,0,0.300259536635957,-0.264191068677427,0,-0.113099492016061,0,0.026
5.588,0,-0.241519434450606,0.0874581937420999,0,0.0485973440914045,0,0,0.300185745809376,-0.263974278697207,0,-0.112986223420297,0,0.026
5.589,0,-0.241219248704797,0.0871942194634027,0,0.0484843578679842,0,0,0.300111372954289,-0.263757070018764,0,-0.11287281679975,0,0.026
5.59,0,-0.240919137331842,0.0869304623933839,0,0.0483714850511845,0,0,0.300036418857349,-0.263539443505876,0,-0.112759272656875,0,0.026
5.591,0,-0.240619100912985,0.0866669229498782,0,0.0482587257785276,0,0,0.299960884304362,-0.263321400022117,0,-0.1126455914934,0,0.026
5.592,0,-0.240319140028681,0.0864036015498561,0,0.0481460801870342,0,0,0.299884770084213,-0.263102940433422,0,-0.112531773811436,0,0.026
5.593,0,-0.240019255258596,0.0861404986094227,0,0.0480335484132228,0,0,0.299808076988314,-0.262884065608933,0,-0.112417820113819,0,0.026
5.594,0,-0.239719447181608,0.0858776145438138,0,0.047921130593109,0,0,0.29973080580711,-0.262664776416074,0,-0.112303730902037,0,0.026
5.595,0,-0.239419716375801,0.0856149497673976,0,0.0478088268622069,0,0,0.299652957335816,-0.262445073727709,0,-0.112189506679247,0,0.026
5.596,0,-0.239120063418465,0.08535250469367,0,0.0476966373555277,0,0,0.299574532369683,-0.262224958416424,0,-0.112075147947858,0,0.026
5.597,0,-0.238820488886096,0.0850902797352537,0,0.0475845622075798,0,0,0.299495531704922,-0.262004431355525,0,-0.111960655209961,0,0.026
5.598,0,-0.238520993354391,0.0848282753038982,0,0.0474726015523699,0,0,0.299415956141596,-0.261783493422775,0,-0.111846028968894,0,0.026
5.599,0,-0.238221577398249,0.0845664918104753,0,0.047360755523401,0,0,0.299335806479023,-0.261562145494415,0,-0.111731269726727,0,0.026
5.6,0,-0.23792224159177,0.0843049296649809,0,0.0472490242536742,0,0,0.299255083520808,-0.261340388451506,0,-0.111616377986936,0,0.026
5.601,0,-0.237622986508249,0.0840435892765294,0,0.0471374078756873,0,0,0.299173788069551,-0.261118223174089,0,-0.111501354251928,0,0.026
5.602,0,-0.23732381272018,0.0837824710533554,0,0.0470259065214354,0,0,0.299091920931026,-0.260895650545037,0,-0.11138619902468,0,0.026
5.603,0,-0.237024720799249,0.0835215754028104,0,0.0469145203224107,0,0,0.299009482912759,-0.260672671449224,0,-0.111270912808381,0,0.026
5.604,0,-0.236725711316336,0.0832609027313613,0,0.0468032494096023,0,0,0.298926474823699,-0.260449286772778,0,-0.111155496106116,0,0.026
5.605,0,-0.236426784841512,0.0830004534445885,0,0.0466920939134962,0,0,0.298842897472986,-0.260225497402294,0,-0.111039949420527,0,0.026
5.606,0,-0.236127941944039,0.0827402279471862,0,0.0465810539640757,0,0,0.298758751674689,-0.260001304228795,0,-0.110924273255505,0,0.026
5.607,0,-0.235829183192365,0.0824802266429573,0,0.0464701296908202,0,0,0.298674038240701,-0.259776708141797,0,-0.110808468113651,0,0.026
5.608,0,-0.235530509154124,0.0822204499348155,0,0.0463593212227065,0,0,0.298588757988032,-0.259551710035293,0,-0.110692534498836,0,0.026
5.609,0,-0.235231920396136,0.0819608982247803,0,0.0462486286882077,0,0,0.298502911731865,-0.259326310801705,0,-0.110576472913623,0,0.026
5.61,0,-0.234933417484404,0.0817015719139786,0,0.0461380522152941,0,0,0.29841650029227,-0.25910051133858,0,-0.1104602838621,0,0.026
5.611,0,-0.234635000984112,0.08144247140264,0,0.046027591931432,0,0,0.298329524489505,-0.258874312542994,0,-0.11034396784753,0,0.026
5.612,0,-0.234336671459622,0.0811835970900971,0,0.0459172479635844,0,0,0.29824198514395,-0.258647715313042,0,-0.110227525372948,0,0.026
5.613,0,-0.234038429474478,0.0809249493747841,0,0.0458070204382115,0,0,0.298153883080811,-0.258420720550718,0,-0.110110956942415,0,0.026
5.614,0,-0.233740275591397,0.0806665286542333,0,0.0456969094812691,0,0,0.298065219124259,-0.258193329157711,0,-0.10999426305921,0,0.026
5.615,0,-0.233442210372273,0.0804083353250757,0,0.0455869152182099,0,0,0.297975994101351,-0.257965542037991,0,-0.109877444226946,0,0.026
5.616,0,-0.233144234378172,0.0801503697830376,0,0.0454770377739829,0,0,0.297886208839708,-0.257737360096927,0,-0.109760500949168,0,0.026
5.617,0,-0.232846348169332,0.0798926324229407,0,0.0453672772730337,0,0,0.297795864170157,-0.257508784241965,0,-0.109643433729678,0,0.026
5.618,0,-0.232548552305162,0.0796351236386987,0,0.0452576338393041,0,0,0.29770496092344,-0.257279815381414,0,-0.109526243071983,0,0.026
5.619,0,-0.232250847344238,0.0793778438233172,0,0.0451481075962321,0,0,0.297613499932793,-0.257050454425662,0,-0.109408929479831,0,0.026
5.62,0,-0.231953233844306,0.0791207933688915,0,0.0450386986667522,0,0,0.297521482033596,-0.256820702287241,0,-0.109291493457234,0,0.026
5.621,0,-0.231655712362272,0.0788639726666042,0,0.044929407173295,0,0,0.297428908060922,-0.256590559878419,0,-0.109173935507445,0,0.026
5.622,0,-0.231358283454211,0.0786073821067259,0,0.0448202332377876,0,0,0.297335778853402,-0.256360028115273,0,-0.109056256134678,0,0.026
5.623,0,-0.231060947675358,0.0783510220786105,0,0.0447111769816529,0,0,0.297242095249675,-0.25612910791341,0,-0.108938455842309,0,0.026
5.624,0,-0.230763705580108,0.078094892970697,0,0.0446022385258106,0,0,0.297147858091699,-0.255897800191938,0,-0.108820535134547,0,0.026
5.625,0,-0.230466557722016,0.0778389951705051,0,0.044493417990676,0,0,0.297053068221238,-0.255666105870278,0,-0.108702494515074,0,0.026
5.626,0,-0.230169504653795,0.0775833290646348,0,0.044384715496161,0,0,0.296957726482389,-0.2554340258691,0,-0.108584334487475,0,0.026
5.627,0,-0.229872546927313,0.0773278950387656,0,0.0442761311616735,0,0,0.296861833720854,-0.255201561112097,0,-0.108466055555936,0,0.026
5.628,0,-0.229575685093592,0.0770726934776535,0,0.0441676651061175,0,0,0.29676539078415,-0.254968712523424,0,-0.108347658224215,0,0.026
5.629,0,-0.229278919702808,0.07681772476513,0,0.0440593174478933,0,0,0.296668398520558,-0.254735481028723,0,-0.108229142996037,0,0.026
5.63,0,-0.228982251304287,0.0765629892841013,0,0.0439510883048973,0,0,0.296570857780274,-0.254501867555496,0,-0.108110510375265,0,0.026
5.631,0,-0.228685680446507,0.0763084874165458,0,0.043842977794522,0,0,0.29647276941587,-0.25426787303362,0,-0.107991760866113,0,0.026
5.632,0,-0.228389207677091,0.0760542195435123,0,0.0437349860336559,0,0,0.296374134279323,-0.25403349839213,0,-0.107872894971796,0,0.026
5.633,0,-0.228092833542812,0.0758001860451202,0,0.0436271131386841,0,0,0.296274953226669,-0.253798744564566,0,-0.107753913196772,0,0.026
5.634,0,-0.227796558589585,0.0755463873005557,0,0.0435193592254873,0,0,0.29617522711394,-0.253563612483896,0,-0.107634816044617,0,0.026
5.635,0,-0.227500383362471,0.0752928236880718,0,0.0434117244094427,0,0,0.296074956798369,-0.253328103084958,0,-0.107515604019033,0,0.026
5.636,0,-0.227204308405673,0.0750394955849868,0,0.0433042088054237,0,0,0.295974143140323,-0.253092217305133,0,-0.107396277624154,0,0.026
5.637,0,-0.226908334262532,0.0747864033676817,0,0.0431968125277995,0,0,0.29587278699969,-0.252855956081551,0,-0.107276837363353,0,0.026
5.638,0,-0.226612461475533,0.0745335474116002,0,0.0430895356904362,0,0,0.295770889240587,-0.252619320355767,0,-0.107157283741214,0,0.026
5.639,0,-0.226316690586292,0.0742809280912444,0,0.042982378406695,0,0,0.295668450724757,-0.252382311066777,0,-0.107037617260591,0,0.026
5.64,0,-0.226021022135567,0.0740285457801776,0,0.0428753407894344,0,0,0.295565472319223,-0.252144929158776,0,-0.106917838425881,0,0.026
5.641,0,-0.225725456663248,0.0737764008510188,0,0.0427684229510085,0,0,0.295461954890292,-0.251907175575395,0,-0.106797947740588,0,0.026
5.642,0,-0.225429994708358,0.0735244936754435,0,0.0426616250032679,0,0,0.295357899305771,-0.251669051261806,0,-0.106677945708209,0,0.026
5.643,0,-0.225134636809052,0.0732728246241818,0,0.0425549470575597,0,0,0.295253306436536,-0.25143055716629,0,-0.106557832832899,0,0.026
5.644,0,-0.224839383502616,0.0730213940670154,0,0.0424483892247268,0,0,0.295148177154175,-0.251191694237417,0,-0.106437609618287,0,0.026
5.645,0,-0.224544235325461,0.072770202372778,0,0.0423419516151085,0,0,0.295042512329923,-0.250952463424101,0,-0.106317276567482,0,0.026
5.646,0,-0.224249192813131,0.072519249909354,0,0.042235634338541,0,0,0.294936312839269,-0.250712865678895,0,-0.106196834184482,0,0.026
5.647,0,-0.223954256500292,0.0722685370436753,0,0.0421294375043566,0,0,0.294829579557698,-0.250472901954638,0,-0.106076282972745,0,0.026
5.648,0,-0.223659426920734,0.0720180641417207,0,0.0420233612213838,0,0,0.294722313362476,-0.2502325732062,0,-0.105955623435925,0,0.026
5.649,0,-0.223364704607372,0.0717678315685146,0,0.0419174055979479,0,0,0.294614515132478,-0.249991880389633,0,-0.105834856077527,0,0.026
5.65,0,-0.22307009009224,0.071517839688125,0,0.0418115707418704,0,0,0.294506185746957,-0.249750824461359,0,-0.105713981400555,0,0.026
5.651,0,-0.222775583906493,0.0712680888636636,0,0.0417058567604698,0,0,0.294397326088571,-0.249509406381693,0,-0.105592999908989,0,0.026
5.652,0,-0.222481186580404,0.0710185794572819,0,0.0416002637605608,0,0,0.294287937039354,-0.249267627109886,0,-0.105471912105712,0,0.026
5.653,0,-0.222186898643365,0.0707693118301719,0,0.0414947918484551,0,0,0.294178019484447,-0.249025487608477,0,-0.10535071849433,0,0.026
5.654,0,-0.22189272062388,0.0705202863425635,0,0.0413894411299608,0,0,0.294067574309646,-0.248782988840857,0,-0.105229419578152,0,0.026
5.655,0,-0.221598653049571,0.0702715033537226,0,0.0412842117103826,0,0,0.293956602401631,-0.248540131770645,0,-0.105108015859933,0,0.026
5.656,0,-0.221304696447169,0.070022963221952,0,0.0411791036945227,0,0,0.293845104649938,-0.248296917365245,0,-0.10498650784335,0,0.026
5.657,0,-0.221010851342519,0.0697746663045868,0,0.0410741171866793,0,0,0.293733081944072,-0.248053346591279,0,-0.104864896031106,0,0.026
5.658,0,-0.220717118260575,0.0695266129579956,0,0.0409692522906482,0,0,0.293620535175875,-0.247809420418369,0,-0.104743180926496,0,0.026
5.659,0,-0.220423497725399,0.0692788035375773,0,0.0408645091097217,0,0,0.293507465238242,-0.247565139816271,0,-0.104621363032233,0,0.026
5.66,0,-0.220129990260161,0.0690312383977611,0,0.0407598877466895,0,0,0.293393873025848,-0.247320505757633,0,-0.104499442851566,0,0.026
5.661,0,-0.219836596387135,0.0687839178920035,0,0.0406553883038379,0,0,0.293279759433556,-0.24707551921451,0,-0.104377420886852,0,0.026
5.662,0,-0.219543316627701,0.068536842372789,0,0.0405510108829511,0,0,0.293165125359384,-0.24683018116242,0,-0.104255297641239,0,0.026
5.663,0,-0.219250151502342,0.0682900121916265,0,0.0404467555853098,0,0,0.293049971701739,-0.246584492577296,0,-0.104133073617392,0,0.026
5.664,0,-0.21895710153064,0.0680434276990493,0,0.0403426225116924,0,0,0.292934299360257,-0.246338454436075,0,-0.104010749317744,0,0.026
5.665,0,-0.21866416723128,0.0677970892446133,0,0.0402386117623747,0,0,0.292818109236622,-0.246092067718114,0,-0.103888325245078,0,0.026
5.666,0,-0.218371349122043,0.0675509971768952,0,0.0401347234371296,0,0,0.292701402232641,-0.245845333402719,0,-0.103765801901503,0,0.026
5.667,0,-0.218078647719811,0.0673051518434926,0,0.0400309576352281,0,0,0.292584179253412,-0.245598252472436,0,-0.103643179789827,0,0.026
5.668,0,-0.217786063540557,0.0670595535910201,0,0.0399273144554383,0,0,0.292466441203969,-0.245350825909728,0,-0.103520459412169,0,0.026
5.669,0,-0.217493597099353,0.0668142027651104,0,0.0398237939960261,0,0,0.292348188991098,-0.245103054698874,0,-0.103397641270749,0,0.026
5.67,0,-0.217201248910362,0.0665690997104115,0,0.0397203963547554,0,0,0.292229423522506,-0.244854939825387,0,-0.10327472586764,0,0.026
5.671,0,-0.21690901948684,0.0663242447705862,0,0.0396171216288877,0,0,0.292110145708404,-0.244606482276762,0,-0.103151713705098,0,0.026
5.672,0,-0.216616909341131,0.0660796382883095,0,0.0395139699151826,0,0,0.291990356459433,-0.244357683041078,0,-0.10302860528496,0,0.026
5.673,0,-0.216324918984672,0.0658352806052684,0,0.0394109413098977,0,0,0.291870056686785,-0.244108543107571,0,-0.102905401108884,0,0.026
5.674,0,-0.216033048927985,0.0655911720621609,0,0.0393080359087888,0,0,0.291749247305832,-0.243859063468655,0,-0.102782101679214,0,0.026
